"","X","Coauthor","Paper","Journal","AuthorID","PaperNO","PaperID","Author"
"112",112,"DJohnson J aacute nosCsirik","Bounded Space On-Line Bin Packing: Best is Better than First ","SODA Symposium Discrete Algorithms",1,108,112,"DJohnson"
"113",113,"DJohnson EGCoffman  DSJohnson PWShor RRWeber","Markov Chains, Computer Proofs, and Average-Case Analysis of Best Fit Bin Packing,","Proc th Ann ACM Symp Theory of Computing",1,54,113,"DJohnson"
"114",114,"DJohnson J aacute nosCsirik","Bounded Space On-Line Bin Packing: Best Is Better than First ","Algorithmica",1,109,114,"DJohnson"
"115",115,"DJohnson EdwardGCoffman MRGarey","An Application of Bin-Packing to Multiprocessor Scheduling ","SIAM Society for Industrial and Applied Mathematics J Comput",1,55,115,"DJohnson"
"116",116,"DJohnson EGCoffman MRGarey DSJohnson","Approximation Algorithms for Bin-Packing - An Updated Survey,","Algorithm Design for Computer System Design G Ausiello M Lucertini and P Serafini editors Springer Verlag",1,56,116,"DJohnson"
"117",117,"DJohnson EGCoffman  MRGarey  DSJohnson","Approximation Algorithms for Bin Packing: A Survey,","Approximation Algorithms for NP Hard Problems D Hochbaum editor PWS Publishing",1,57,117,"DJohnson"
"118",118,"DJohnson EGCoffman  DSJohnson GSLueker PWShor","Probabilistic Analysis of Packing and Related Partitioning Problems,","Statistical Science",1,58,118,"DJohnson"
"119",119,"DJohnson EGCoffman  CCourcoubetis MRGarey DSJohnson PWShor RRWeber  MYannakakis","Perfect Packing Theorems and the Average Case Behavior of Optimal and Online Bin Packing,","SIAM Society for Industrial and Applied Mathematics Review Updated version of above",1,59,119,"DJohnson"
"120",120,"DJohnson MarioSzegedy","What are the Least Tractable Instances of max Tndependent Set?","SODA Symposium Discrete Algorithms",1,180,120,"DJohnson"
"121",121,"DJohnson CYoung DSJohnson DRKarger MDSmith","Near-optimal Intraprocedural Branch Alignment,","Proceedings Symp Programming Languages Design and Implementation",1,181,121,"DJohnson"
"122",122,"DJohnson DSJohnsonEditor Maintainer"," th DIMACS Implementation Challenge: The Traveling Salesman Problem,"," http www research att com dsj chtsp index html",1,110,122,"DJohnson"
"123",123,"DJohnson DSJohnsonEditor","Challenges for Theoretical Computer Science: DRAFT June ,"," http www research att com dsj nsflist html",1,111,123,"DJohnson"
"124",124,"DJohnson DSJohnsonEditor","STOC/FOCS Bibliography,","ACM Press",1,112,124,"DJohnson"
"125",125,"DJohnson DSJohnson MATrickEditors","Cliques, Coloring, and Satisfiability: Proceedings of the nd DIMACS Implementation Challenge,","American Mathematical Society",1,113,125,"DJohnson"
"126",126,"DJohnson DSJohnson CHPapadimitriou","Computational Complexity,","The Traveling Salesman Problem E L Lawler J K Lenstra A H G Rinnooy Kan and D B Shmoys editors John Wiley and Sons Ltd",1,114,126,"DJohnson"
"127",127,"DJohnson EdwardGCoffman MRGarey RobertEndreTarjan","Performance Bounds for Level-Oriented Two-Dimensional Packing Algorithms ","SIAM Society for Industrial and Applied Mathematics J Comput",1,60,127,"DJohnson"
"128",128,"DJohnson DSJohnson","A Catalogue of Complexity Classes,","The Handbook of Theor Comp Sci J Van Leeuwen editor Elsevier",1,115,128,"DJohnson"
"129",129,"DJohnson EGCoffman  MRGarey DSJohnson ASLaPaugh","Scheduling File Transfers,","SIAM Society for Industrial and Applied Mathematics J Comput",1,61,129,"DJohnson"
"130",130,"DJohnson DSJohnson TNishizeki ANozaki HSWilfEditors","Discrete Algorithms and Complexity: Proceedings of the Japan-US Joint Seminar, June - , , Kyoto, Japan,","Academic Press New",1,116,130,"DJohnson"
"131",131,"DJohnson CJColbourn DSJohnson","Unit Disk Graphs,","Discrete Math",1,62,131,"DJohnson"
"132",132,"DJohnson DSJohnson","Fast Algorithms for Bin Packing,","Journal of Computer and System Sciences",1,117,132,"DJohnson"
"133",133,"DJohnson CostasCourcoubetis EdwardGCoffman MRGarey MihalisYannakakis PeterWShor RichardRWeber","Bin Packing with Discrete Item Sizes, Part I: Perfect Packing Theorems and the Average Case Behavior of Optimal Packings ","SIAM Society for Industrial and Applied Mathematics J Discrete Math",1,63,133,"DJohnson"
"134",134,"DJohnson DSJohnson CHPapadimitriou MYannakakis","How Easy is Local Search?,","Journal of Computer and System Sciences Preliminary version Proc th Ann IEEE Symp Foundations of Computer Science",1,118,134,"DJohnson"
"135",135,"DJohnson CostasCourcoubetis EdwardGCoffman LyleAMcGeoch MRGarey MihalisYannakakis PeterWShor RichardRWeber","Fundamental Discrepancies between Average-Case Analyses under Discrete and Continuous Distributions: A Bin Packing Case Study","STOC ACM Symposium Theory of Computing",1,64,135,"DJohnson"
"136",136,"DJohnson DSJohnson HOPollack","Hypergraph Planarity and the Complexity of Drawing Venn Diagrams,","J Graph Theory",1,119,136,"DJohnson"
"137",137,"DJohnson JCsirik DSJohnson","Bounded Space On-Line Bin Packing: Best is Better than First,","Algorithmica Preliminary version appeared Proc Ann ACM SIAM Society for Industrial and Applied Mathematics Symp Discrete Algorithms",1,65,137,"DJohnson"
"138",138,"DJohnson JCsirik DSJohnson  CKenyon","Better Approximation Algorithms for Bin Covering,","Proc th Ann ACM SIAM Society for Industrial and Applied Mathematics Symp Discrete Algorithms",1,66,138,"DJohnson"
"139",139,"DJohnson JCsirik DSJohnson CKenyon JBOrlin PWShor RRWeber","On the Sum-of-Squares Algorithm for Bin Packing,","Proc Annual ACM Symp Theory of Computing Journal version to J ACM",1,67,139,"DJohnson"
"140",140,"DJohnson JCsirik DSJohnson CKenyon PWShor RRWeber","A Self-Organizing Bin Packing Heuristic,","Algorithm Engineering and Experimentation M T Goodrich and C C McGeoch Eds Springer Lecture Notes Computer Science",1,68,140,"DJohnson"
"141",141,"DJohnson EDahlhaus DSJohnson CHPapadimitriou PDSeymour MYannakakis","The Complexity of Multiterminal Cuts,","SIAM Society for Industrial and Applied Mathematics J Computing",1,69,141,"DJohnson"
"142",142,"DJohnson DSJohnson","Local Optimization and the Traveling Salesman Problem,","Proc th Colloq Automata Lang and Prog",1,120,142,"DJohnson"
"143",143,"DJohnson DSJohnson ASLaPaugh RYPinter","Minimizing Channel Density by Lateral Shifting of Components,","Proc th Ann ACM SIAM Society for Industrial and Applied Mathematics Symp Discrete Algorithms",1,121,143,"DJohnson"
"144",144,"DJohnson DSJohnson LAMcGeoch","Experimental Analysis of Heuristics for the STSP,","The Traveling Salesman Problem and its Variations G Gutin and A Punnen Editors Kluwer Academic Publishers Dordrecht",1,122,144,"DJohnson"
"145",145,"DJohnson DSJohnson GGutin LAMcGeoch AYeo WZhang  AZverovich","Experimental Analysis of Heuristics for the ATSP,","The Traveling Salesman Problem and its Variations G Gutin and A Punnen Editors Kluwer Academic Publishers Dordrecht",1,123,145,"DJohnson"
"146",146,"DJohnson DSJohnson","More Approaches to the Travelling Salesman Guide,","Nature page",1,124,146,"DJohnson"
"147",147,"DJohnson WHEDay DSJohnson DSankoff","The Computational Complexity of Inferring Rooted Phylogenies by Parsimony,","Math Biosciences",1,70,147,"DJohnson"
"148",148,"DJohnson DSJohnson CHPapadimitriou MYannakakis","On Generating all Maximal Independent Sets,","Information Processing Letters",1,125,148,"DJohnson"
"149",149,"DJohnson AlanJDemers JeffreyDUllman MRGarey RonaldLGraham","Worst-Case Performance Bounds for Simple One-Dimensional Packing Algorithms ","SIAM Society for Industrial and Applied Mathematics J Comput",1,71,149,"DJohnson"
"150",150,"DJohnson DSJohnson MSzegedy","What are the Least Tractable Instances of Max Independent Set?,","Proc th Ann ACM SIAM Society for Industrial and Applied Mathematics Symp Discrete Algorithms S S",1,126,150,"DJohnson"
"151",151,"DJohnson ","Communicating Processes,","J Algorithms",1,1,151,"DJohnson"
"152",152,"DJohnson ASFraenkel MRGarey DSJohnson TSchaefer YYesha","The Complexity of Checkers on an NxN Board: Preliminary Report,","Proc th Annual Symposium Foundations of Computer Science",1,72,152,"DJohnson"
"153",153,"DJohnson DSJohnson KANiemi","On Knapsacks, Partitions, and a New Dynamic Programming Technique for Trees,","Math of Oper Research",1,127,153,"DJohnson"
"154",154,"DJohnson ","Computing in the Math Department, Part I,","J Algorithms",1,2,154,"DJohnson"
"155",155,"DJohnson AviezriSFraenkel MRGarey TSchaefer YYesha","The Complexity of Checkers on an N * N Board - Preliminary Report","FOCS IEEE Symposium Foundations of Computer Science",1,73,155,"DJohnson"
"156",156,"DJohnson DSJohnson","NP-Completeness: An Ongoing Guide,","Academic Press Collection of NP completeness columns",1,128,156,"DJohnson"
"157",157,"DJohnson ","Computing with One Hand Tied behind Your Back,","J Algorithms",1,3,157,"DJohnson"
"158",158,"DJohnson MLFredman DSJohnson LAMcGeoch GOstheimer","Data Structures for Traveling Salesmen,","J Algorithms",1,74,158,"DJohnson"
"159",159,"DJohnson DSJohnson","On Property $B_r$,","J Comb Theory B",1,129,159,"DJohnson"
"160",160,"DJohnson ","Concurrent Processing,","J Algorithms",1,4,160,"DJohnson"
"161",161,"DJohnson MRGarey RLGraham DSJohnson DEKnuth","Complexity Results for Bandwidth Minimization,","SIAM Society for Industrial and Applied Mathematics J Appl Math",1,75,161,"DJohnson"
"162",162,"DJohnson ","A Catalog of Complexity Classes ","Handbook of Theoretical Computer Science Volume A Algorithms and Complexity A",1,5,162,"DJohnson"
"163",163,"DJohnson MRGarey DSJohnson","Complexity Results for Multiprocessor Scheduling Under Resource Constraints,","SIAM Society for Industrial and Applied Mathematics J Computing",1,76,163,"DJohnson"
"164",164,"DJohnson ","Data Structures for Traveling Salesmen Abstract ","SWAT Scandinavian Workshop Algorithm Theory",1,6,164,"DJohnson"
