"","X","Coauthor","Paper","Journal","AuthorID","PaperNO","PaperID","Author"
"27",27,"JSmith ChristopherStone","Strategy Parameter Variety In Self-adaptation Of Mutation Rates ","GECCO The Genetic and Evolutionary Computation Conference",10,36,27,"JSmith"
"28",28,"JSmith FrankVavak","Replacement Strategies in Steady State Genetic Algorithms: Static Environments ","FOGA Foundations of Genetic Algorithms Workshop",10,37,28,"JSmith"
"29",29,"JSmith ","Co-evolving Memetic Algorithms: Initial Investigations ","PPSN Parallel Problem Solving from Nature",10,1,29,"JSmith"
"30",30,"JSmith ","Co-Evolution of Memetic Algorithms for Protein Structure Prediction"," Hart Krasnogor and Smith eds Proceedings of the Third International Workshop Memetic Algorithms",10,2,30,"JSmith"
"31",31,"JSmith PCaleb Solly JESmith","Adaptive Image Segmentation Based on Visual Interactive Feedback Learning"," I Parmee editor Proceedings of ACDM Springer Verlag",10,3,31,"JSmith"
"32",32,"BCarr WHart NKrasnogor JHirst EBurke JSmith","Alignment of Protein Structures with a Memetic Evolutionary Algorithm"," Langdon et eds Proceedings of the Genetic and Evolutionary Computation Conference Morgan Kaufmann",10,4,32,"JSmith"
"33",33,"JSmith AEEiben JESmith","Introduction to Evolutionary Computing"," ISBN Springer Heidelberg New",10,5,33,"JSmith"
"34",34,"JSmith TerenceCFogarty","Adaptively Parameterised Evolutionary Systems: Self-Adaptive Recombination and Mutation in a Genetic Algorithm ","PPSN Parallel Problem Solving from Nature",10,6,34,"JSmith"
"35",35,"JSmith TerenceCFogarty","Evolving Software Test Data - GA's learn Self Expression ","Evolutionary Computing AISB The Society for the Study of Artificial Intelligence and the Simulation of Behaviour Workshop",10,7,35,"JSmith"
"36",36,"JSmith TerenceCFogarty","An Adaptive Poly-Parental Recombination Strategy ","Evolutionary Computing AISB The Society for the Study of Artificial Intelligence and the Simulation of Behaviour Workshop",10,8,36,"JSmith"
"37",37,"JSmith TerenceCFogarty","Recombination Strategy Adaptation via Evolution of Gene Linkage ","International Conference Evolutionary Computation",10,9,37,"JSmith"
"38",38,"JSmith AlvaroAAFernandes AnastasiosGounaris NormanWPaton PaulWatson RizosSakellariou","Distributed Query Processing on the Grid ","GRID GRID Computing",11,1,38,"JSmith"
"39",39,"JSmith NormanWPaton PaulWatson SandradeFMendesSampaio","Validated Cost Models for Parallel OQL Query Processing ","OOIS Object Oriented Information Systems",11,2,39,"JSmith"
"40",40,"JSmith NormanWPaton PaulWatson SandradeFMendesSampaio","A Parallel Algebra for Object Databases ","DEXA Database and Expert Systems Applications Workshop",11,3,40,"JSmith"
"41",41,"JSmith NormanWPaton PaulWatson SandradeFMendesSampaio","Experimenting with Object Navigation in Parallel Object Databases ","DEXA Database and Expert Systems Applications Workshop",11,4,41,"JSmith"
"42",42,"JSmith NormanWPaton PaulWatson SandradeFMendesSampaio","Speeding Up Navigational Requests in a Parallel Object Database System ","Euro Par",11,5,42,"JSmith"
"43",43,"JSmith NormanWPaton PaulWatson SandradeFMendesSampaio","An Experimental Performance Evaluation of Join Algorithms for Parallel Object Databases ","Euro Par",11,6,43,"JSmith"
"44",44,"JSmith ","On Synchronisation in Fault-Tolerant Data and Compute Intensive Programs over a Network of Workstations ","Euro Par",11,7,44,"JSmith"
"45",45,"JSmith NormanWPaton PaulWatson SandradeFMendesSampaio","Polar: An Architecture for a Parallel ODMG Compliant Object Database ","CIKM International Conference Information and Knowledge Management",11,8,45,"JSmith"
"46",46,"JSmith SantoshKShrivastava","A System for Fault-Tolerance Execution of Data and Compute Intensive Programs over a Network of Workstations ","Euro Par I",11,9,46,"JSmith"
"47",47,"JSmith AlanLLeiner RosalindBMarimont WANotz","Concurrently operating computer systems ","IFIP International Federation for Information Processing Congress",12,1,47,"JSmith"
"48",48,"JSmith AWeinberger AlanLLeiner WANotz","PILOT - A New Multiple Computer System ","J ACM",12,2,48,"JSmith"
"49",49,"JSmith RWDrake","Some techniques for File Recovery ","Australian Computer Journal",12,3,49,"JSmith"
"50",50,"JSmith DMRyan HGMackenzie","Experiments with a Britton-Lee Data base machine on CSIRONET ","Australian Computer Journal",12,4,50,"JSmith"
"51",51,"JSmith HGMackenzie","The Implementation of a Data Base Management System ","Australian Computer Journal",12,5,51,"JSmith"
"52",52,"JSmith ","Data Base Organisation for an Array Processor ","Australian Computer Journal",12,6,52,"JSmith"
"53",53,"JSmith ","Alternatives in the Architecture and design of Distributed Data Bases ","Australian Computer Journal",12,7,53,"JSmith"
"54",54,"JSmith DJAbel","A Simple approach to the Nearest-Neighbour Problem ","Australian Computer Journal",12,8,54,"JSmith"
"55",55,"JSmith DJAbel","A Data Structure and Query Algorithm for a database of Areal Entities ","Australian Computer Journal",12,9,55,"JSmith"
"56",56,"JSmith BrettAPeters","Simulation as a Decision-Making Tool for Real-time Control of Flexible Manufacturing Systems ","ICRA International Conference Robotics and Automation",13,1,56,"JSmith"
"57",57,"JSmith GlennDrake","Simulation System for Real-Time Planning, Scheduling, and Control ","Winter Simulation Conference",13,2,57,"JSmith"
"58",58,"JSmith BrettAPeters MarkKSnell SabinaEJordan","Distributed real-time simulation for intruder detection system analysis ","Winter Simulation Conference",13,3,58,"JSmith"
"59",59,"JSmith BrettAPeters MarcellaMMadsen MarkKSnell SabinaEJordan","Discrete-Event Simulation for the Design and Evaluation of Physical Protection Systems ","Winter Simulation Conference",13,4,59,"JSmith"
"60",60,"JSmith AliciaHelton DouglasHelton EileenThompson FernandoGGonzalez GerryWalterscheild","The design of a solid-state physical model of an automated system to be used as a test bed for control applications ","Winter Simulation Conference",13,5,60,"JSmith"
"61",61,"JSmith BrettAPeters GlennDrake","Simulation as a Planning and Scheduling Tool for Flexible Manufacturing Systems ","Winter Simulation Conference",13,6,61,"JSmith"
"62",62,"JSmith BrettAPeters CynthiaLaJimodiere GlennDrake JamesCurry","Advanced Tutorial - Simulation-Based Scheduling and Control ","Winter Simulation Conference",13,7,62,"JSmith"
"63",63,"JSmith DavidTSturrock GlenDSmith RichardAWysk SanjayBJoshi SanjayERamaswamy","Discrete event simulation for shop floor control ","Winter Simulation Conference",13,8,63,"JSmith"
"64",64,"JSmith ","M/G/c/K blocking probability models and system performance ","Perform Eval",14,1,64,"JSmith"
"65",65,"JSmith ","Topological network design of state-dependent queueing networks ","Networks",14,2,65,"JSmith"
"66",66,"JSmith DZDu JMacGregorSmith  HRubinstein","Advances in Steiner Trees A new monograph on Steiner trees ","Kluwer Publishing Company",14,3,66,"JSmith"
"67",67,"JSmith RajatJain JMacGregorSmith","Modeling Vehicular Traffic Flow using M/G/C/C State Dependent Queueing Models","",14,4,67,"JSmith"
"68",68,"JSmith LaoucineKerbache JMacGregorSmith","Multi-objective routing within large scale facilities using open finite queueing networks","EJOR",14,5,68,"JSmith"
"69",69,"JSmith PeterKubat JMacGregorSmith CalvinYum","Design of Cellular Networks with Diversity and Capacity Constraints","Paper the IEEE Transactions Reliability",14,6,69,"JSmith"
"70",70,"JSmith PeterKubat JMacGregorSmith","A Multi-Period Network Design Problem for Cellular Telecommunication Systems","EJOR",14,7,70,"JSmith"
"71",71,"JSmith JMacGregorSmith NikhilChikhale","Buffer Allocation for a Class of Nonlinear Stochastic Knapsack Problems","",14,10,71,"JSmith"
"72",72,"JSmith Wu JiLi","Quadratic Assignment Problems and M/G/C/C/ State Dependent Network Flows ","Journal of Combinatorial Optimization",14,8,72,"JSmith"
"73",73,"JSmith JMacGregorSmith","Evacuation Networks","the Encyclopedia of Optimization to be published by Kluwer Publishing Company",14,11,73,"JSmith"
"74",74,"JSmith DHMitchell JMacGregorSmith","Topological Network Design of Pedestrian Networks"," Transportation Research Series",14,9,74,"JSmith"
"75",75,"JSmith JMacGregorSmith Wu JiLi","Quadratic Assignment Problems and M/G/C/C State Dependent Network Flows","ATT Solutions",14,12,75,"JSmith"
"76",76,"JSmith JMacGregorSmith","Quadratic Set Packing Problems, Steiner Trees and their Integration","Paper the International Journal of Mathematical Algorithms",14,13,76,"JSmith"
"77",77,"JSmith JMacGregorSmith RichWeiss  MinooPate","An O NxN Heuristic for Steiner Minimal Trees in d","",14,14,77,"JSmith"
"78",78,"JSmith WarrenSmith JMacGregorSmith","On the Steiner Ratio in d","",14,15,78,"JSmith"
"79",79,"JSmith JMacGregorSmith","Steiner Minimal Trees in -d: Theory, Algorithms, and Applications","the Handbook of Combinatorial Optimization to be published by Kluwer Publishing Company",14,16,79,"JSmith"
"80",80,"JSmith JMacGregorSmith FRBCruz","The Buffer Allocation Problem for General Finite Buffer Queueuing Networks","",14,17,80,"JSmith"
"81",81,"JSmith BadriToppur","Euclidean Steiner Minimal Trees, Minimum Energy Configurations, and the Embedding Problem of Weighted Graphs in E ","Discrete Applied Mathematics",14,18,81,"JSmith"
"82",82,"JSmith JFWeng","Steiner Minimal Trees with One Polygonal Obstacle ","Algorithmica",14,19,82,"JSmith"
"83",83,"JSmith PawelWinter","Path-Distance Heuristics for the Steiner Problem in Undirected Networks ","Algorithmica",14,20,83,"JSmith"
"84",84,"JSmith SJYuhaski","Modeling Circulation Systems in Buildings Using State Dependent Queueing Models ","Queueing Syst",14,21,84,"JSmith"
"85",85,"JSmith CalDeedman","The Application of Expert Systems Technology to Case-Based Law ","ICAIL International Conference Artificial Intelligence and Law",15,1,85,"JSmith"
"86",86,"JSmith ","The Use of Lexicons in Information Retrieval in Legal Databases ","ICAIL International Conference Artificial Intelligence and Law",15,2,86,"JSmith"
"87",87,"JSmith DaphneGelbart","Beyond Boolean Search: FLEXICON, a Legal Tex-Based Intelligent System ","ICAIL International Conference Artificial Intelligence and Law",15,3,87,"JSmith"
"88",88,"JSmith DaphneGelbart","FLEXICON: An Evaluation of a Statistical Ranking Model Adapted to Intelligent Legal Text Management ","ICAIL International Conference Artificial Intelligence and Law",15,4,88,"JSmith"
"89",89,"JSmith BruceAtherton DaphneGelbart JohnMcClean KeithMacCrimmon LincolnQuintana MichelleShinehoft","Artificial Intelligence and Legal Discourse: The Flexlaw Legal Text Management System ","Artificial Intelligence and Law",15,5,89,"JSmith"
"90",90,"JSmith DaphneGelbart","Toward a Comprehensive Legal Information Retrieval System ","DEXA Database and Expert Systems Applications",15,6,90,"JSmith"
"91",91,"JSmith JCSMITH SCUSACK UPEZZECA BBROOKS MKARPLUS","Inelastic Neutron Scattering Analysis of Low Frequency Motion in Proteins: A Normal Mode Study of the Bovine Pancreatic Trypsin Inhibitor","Journal of Chemical Physics",16,111,91,"JSmith"
"92",92,"JSmith JCSMITH SCUSACK BTIDOR MKARPLUS","Inelastic Neutron Scattering Analysis of Low-Frequency Motions in Proteins: Harmonic and Damped Harmonic Models of BPTI","Journal of Chemical Physics",16,112,92,"JSmith"
"93",93,"JSmith JCSMITH PCALMETTES DDURAND MDESMADRIL SFUROIS CORBIN GRKNELLER BROUX","On the Configurations Accessible to Folded and Denatured Proteins","Statistical Mechanics Protein Structure and Protein Substrate Interactions Ed S Doniach Plenum Press New",16,113,93,"JSmith"
"94",94,"JSmith JCSMITH SCUSACK KKUCZERA BTIDOR MKARPLUS","Internal Dynamics of Globular Proteins: Comparison of Theoretical Models with Neutron Scattering Measurements","Physica B",16,114,94,"JSmith"
"95",95,"JSmith JCSMITH FMERZEL CSVERMA SFISCHER","Protein hydration water: structure and thermodynamics","Journal of Molecular Liquids",16,115,95,"JSmith"
"96",96,"JSmith JCSMITH DDURAND MJFIELD SFUROIS CORBIN GRKNELLER BROUX","Supramolecular Interactions and Atomic Dynamics in Proteins and Peptide Crystals","Jumps Lattice waves and Liquid Like Diffusion Computational Approaches Supramolecular Chemistry Ed G Wipff Kluwer",16,116,96,"JSmith"
"97",97,"JSmith Beno icirc tRoux Jer ocirc meBaudry SergeCrouzy","Efficient calculation of two-dimensional adiabatic and free energy maps: Application to the isomerization of the C C and C N bonds in the retinal of bacteriorhodopsin ","Journal of Computational Chemistry",16,10,97,"JSmith"
"98",98,"JSmith JCSMITH KKUCZERA  MKARPLUS","Temperature-Dependence of Myoglobin Dynamics: Neutron Spectra Calculated from Molecular Dynamics Simulations of Myoglobin","Proceedings of the National Academy of Sciences U S A",16,117,98,"JSmith"
"99",99,"JSmith Beno icirc tRoux J eacute r ocirc meBaudry SergeCrouzy","Quantum Chemical and Free Energy Simulation Analysis of Retinal Conformational Energetics ","Journal of Chemical Information and Computer Sciences",16,11,99,"JSmith"
"100",100,"JSmith NBONDAR RDANIEL JLFINNEY SFISCHER MKATAOKA APETRESCU JCSMITH","Protein Folding and Dynamics - New Insights from Computer Simulation and Scattering Experiments","Journal of the Physical Society of Suppl A Proc Int Symp ASR Eds S Katano N Metoki Y Morii and Y Ishii",16,12,100,"JSmith"
"101",101,"JSmith JCSMITH","Dynamics of Biomolecules: Simulations versus X-ray and Neutron Scattering Experiments","Chapter Computer Simulations of Biomolecules Eds W F van Gunsteren P K Weiner A J Wilkinson KLUWER ESCOM Leiden p",16,118,101,"JSmith"
"102",102,"JSmith PCALMETTES BROUX DDURAND MDESMADRIL JCSMITH","Configurational Distribution of Denatured Phosphoglycerate Kinase","Journal of Molecular Biology",16,13,102,"JSmith"
"103",103,"JSmith JCSMITH","X-ray and Neutron Scattering as Probes of the Dynamics of Biological Molecules","Computational Biochemistry and Biophysics Eds O Becker A D MacKerell B Roux and M Watanabe Marcel Dekker New",16,119,103,"JSmith"
"104",104,"JSmith PCALMETTES DDURAND PMINARD MDESMADRIL VRECEVEUR JCSMITH","How Random is a Highly Denatured Protein? Biophysical Chemistry - ","",16,14,104,"JSmith"
"105",105,"JSmith PCALMETTES DDURAND JCSMITH MDESMADRIL PMINARD JCSMITH","Structure of Proteins Denatured by Guanidinium Chloride Journal de Physique IV C - ","",16,15,105,"JSmith"
"106",106,"JSmith ZCOURNIA ACVAIANA GMULLMANN JCSMITH","Derivation of a Molecular Mechanics Force Field for Cholesterol","Journal of Pure and Applied Chemistry Press",16,16,106,"JSmith"
"107",107,"JSmith SCROUZY JBAUDRY JCSMITH BROUX","Efficient Calculation of Two-Dimensional Adiabatic and Free Energy Maps: Application to the Isomerization of the C =C and C =N Bonds in the Retinal of Bacteriorhodopsin","Journal of Computational Chemistry",16,17,107,"JSmith"
"108",108,"JSmith PCUNIASSE ATHOMAS JCSMITH HLTHANH MLEONETTI AMENEZ","Structural Basis of Antibody Cross-Reactivity: Solution Conformation of an Immunogenic Peptide Fragment Derived from a Snake Toxin B-Epitope","Biochemistry",16,18,108,"JSmith"
"109",109,"JSmith SCUSACK JCSMITH MKARPLUS JLFINNEY","Low Frequency Dynamics of BPTI Studied by Inelastic Neutron Scattering","Structure Dynamics and Function of Biomolecules Eds Ehrenberg Rigler Graslund and Nilsson Springer Verlag",16,19,109,"JSmith"
"110",110,"JSmith FNOE SMSCHWARZL SFISCHER JCSMITH","Computational tools for analyzing structural changes in proteins in solution","Applied Bioinformatics Press",16,90,110,"JSmith"
"111",111,"JSmith ACTNORTH JCSMITH","Radial Distributions of Water-Water Distances in Protein Crystals","International Journal of Biological Macromolecules",16,91,111,"JSmith"
"112",112,"JSmith A JPETRESCU PCALMETTES DDURAND VRECEVEUR JCSMITH","Change in backbone torsion angle distribution on protein folding","Protein Science",16,92,112,"JSmith"
"113",113,"JSmith AJPETRESCU PCALMETTES VRECEVEUR JCSMITH","Excluded volume in the Configurational Distribution of a Strongly-Denatured Protein","Protein Science",16,93,113,"JSmith"
"114",114,"JSmith AJPETRESCU VRECEVEUR PCALMETTES DDURAND MDESMADRIL BROUX JCSMITH","Small Angle Neutron Scattering by a Strongly Denatured Protein: Analysis using Random Polymer Theory","Biophysical Journal",16,94,114,"JSmith"
"115",115,"JSmith VREAT JLFINNEY WASTEER MAROBERTS JCSMITH RDUNN MPETERSON RMDANIEL","Cryosolvents useful for protein and enzyme studies below ^oC","Journal of Biochemical and Biophysical Methods",16,95,115,"JSmith"
"116",116,"JSmith VREAT RDUNN MFERRAND JLFINNEY RMDANIEL JCSMITH","Solvent dependence of dynamic transitions in protein solutions","Proceedings of the National Academy of Sciences U S A",16,96,116,"JSmith"
"117",117,"JSmith VRECEVEUR PCALMETTES JCSMITH MDESMADRIL GCODDENS DDURAND","Picosecond Dynamic Changes in Phospho-glycerate Kinase on Denaturation Revealed by Quasielastic Neutron Scattering","Proteins Structure Function and Genetics",16,97,117,"JSmith"
"118",118,"JSmith ERITTGER GRKNELLER AMICU MSOUAILLE JCSMITH","Dynamics of Proteins: Spectroscopy, Scattering and Simulations","AIP Conference Proceedings E C C C Computational Chemistry Eds F Bernardi and J L Rivail American Institute of Physics New",16,98,118,"JSmith"
"119",119,"JSmith BROUX MNINA RPOMES JCSMITH","Thermodynamic Stability of Water Molecules in the Bacteriorhodopsin Proton Channel: A Molecular Dynamics Free Energy Perturbation Study","Biophysical Journal",16,99,119,"JSmith"
"120",120,"JSmith JCSMITH","Motions in Biomolecules - Comparing Simulation with Experiment","Spectroscopic Techniques Biophysics Eds G M Giacometti and G Giacometti IOS Press",16,120,120,"JSmith"
"121",121,"JSmith JCSMITH","Inelastic and quasielastic neutron scattering: complementarity with biomolecular simulation","Structure and Dynamics of Biomolecules Neutron and Synchrotron Radiation for Condensed Matter Studies Volume IV University Press",16,121,121,"JSmith"
"122",122,"JSmith JCSMITH","Interactions and Dynamics in Proteins and Molecular Crystals Probed by Quantum Chemistry, Computer Simulations and Scattering Experiments","Current Topics Biophysics",16,122,122,"JSmith"
"123",123,"JSmith ATOURNIER JCSMITH","Principal Components of the Protein Dynamical Transition","Physical Review Letters Press",16,123,123,"JSmith"
"124",124,"JSmith JCSMITH","Protein Dynamics: Comparison of Simulations with Inelastic Neutron Scattering Experiments","Quarterly Review of Biophysics",16,124,124,"JSmith"
"125",125,"JSmith JCSMITH","Protein Dynamics Studied by Inelastic Neutron Scattering","Ph D Thesis Birkbeck University of London",16,125,125,"JSmith"
"126",126,"JSmith JCSMITH","Protein Interactions and Dynamics Probed by Quantum Chemistry, Computer Simulations and Neutron Experiments","Biophysical Chemistry",16,126,126,"JSmith"
"127",127,"JSmith SCUSACK JCSMITH JLFINNEY MKARPLUS JTREWHELLA","Low Frequency Dynamics of Proteins Studied by Neutron Time-of-Flight Spectroscopy","Physica B",16,20,127,"JSmith"
"128",128,"JSmith SCUSACK JCSMITH JLFINNEY BTIDOR MKARPLUS","Inelastic Neutron Scattering Analysis of Picosecond Internal Protein Dynamics: Comparison of Harmonic Theory with Experiment","Journal of Molecular Biology",16,21,128,"JSmith"
"129",129,"JSmith JSOPKOVA JCSMITH MDELAFORGE HVIRELIZIER CKJANKOWSKI","Oxidation of tetra-hydro-beta-carboline by cytochrome P : determination and rationalisation of product distribution","European Journal of Biochemistry",16,127,129,"JSmith"
"130",130,"JSmith RDANIEL JCSMITH MFERRAND SHERY RDUNN JLFINNEY","Enzyme Activity Below the Dynamical Transition at K","Biophysical Journal",16,22,130,"JSmith"
"131",131,"JSmith JSOPKOVA SFISCHER CGUILBERT ALEWIT BENTLEY JCSMITH","Pathway for large-scale conformational change in Annexin V","Biochemistry",16,128,131,"JSmith"
"132",132,"JSmith RDANIEL JLFINNEY VREAT RDUNN MFERRAND JCSMITH","Enzyme Dynamics and Activity: Timescale-Dependence of the Dynamical Transitions in Glutamate Dehydrogenase Solution","Biophysical Journal",16,23,132,"JSmith"
"133",133,"JSmith JSOPKOVA FKOLING SRETY ABRISSON JCSMITH ALEWIT BENTLEY","S protein-annexin interactions: a model of the Anx -p heterotetramer complex","Biochimica et Biophysica Acta",16,129,133,"JSmith"
"134",134,"JSmith RMDANIEL JLFINNEY JCSMITH","The dynamic transition in enzymes may have a simple explanation","Faraday Discusssions",16,24,134,"JSmith"
"135",135,"JSmith RMDANIEL RVDUNN JLFINNEY JCSMITH","The Role of Dynamics in Enzyme Activity","Annual Review of Biophysics Biomolecular Structure",16,25,135,"JSmith"
"136",136,"JSmith SDELLERUE AJPETRESCU JCSMITH SLONGEVILLE M CBELLISSENT FUNEL","Collective dynamics of a photosynthetic protein probed by neutron spin-echo spectroscopy and molecular dynamics simulation","Physica B",16,26,136,"JSmith"
"137",137,"JSmith SDELLERUE A JPETRESCU JCSMITH M CBELLISSENT FUNEL","Radially softening diffusive motions in a globular protein","Biophysical Journal",16,27,137,"JSmith"
"138",138,"JSmith AJDIANOUX GRKNELLER JLSAUVAJOL JCSMITH","Dynamics of Pure and Sodium-Doped Polyacetylene","AIP Conference Proceedings E C C C Computational Chemistry Eds F Bernardi and J L Rivail American Institute of Physics New",16,28,138,"JSmith"
"139",139,"JSmith AJDIANOUX GRKNELLER JLSAUVAJOL JCSMITH","Dynamics of sodium-doped polyacetylene","Journal of Chemical Physics",16,29,139,"JSmith"
"140",140,"JSmith DJBARLOW JOBAUM MLJDRUMMOND JLFINNEY JCSMITH JMTHORNTON","Theoretical Aspects of Protein Conformation","Amino Acids Peptides and Proteins Specialist Periodical Report of the Royal Society of Chemistry",16,1,140,"JSmith"
"141",141,"JSmith JBAUDRY RLHAYWARD HDMIDDENDORF JCSMITH","Collective Vibrations in the Crystalline Alanine Dipeptide at Very Low Temperature","Biological Macromolecular Dynamics Eds S Cusack H Buttner M Ferrand P Langan P Timmins Adenine Press",16,2,141,"JSmith"
"142",142,"JSmith JBAUDRY SCROUZY BROUX JCSMITH","From Sequence to Structure and Function: Modelling and Simulation of Light-Activated Membrane Proteins","Genomics and Proteomics Ed S Suhai Kluwer Plenum",16,3,142,"JSmith"
"143",143,"JSmith JBAUDRY JCSMITH","Hydrogen Bonding Cooperativity and F and Q Barriers in N-methylacetamide","Journal of Molecular Structure THEO CHEM chemistry",16,4,143,"JSmith"
"144",144,"JSmith JBAUDRY SCROUZY BROUX JCSMITH","Quantum Chemical and Free Energy Simulation Analysis of Retinal Conformational Energetics","Journal of Chemical Information and Computer Sciences",16,5,144,"JSmith"
"145",145,"JSmith JBAUDRY SCROUZY BROUX JCSMITH","Simulation Analysis of the Retinal Conformational Equilibrium in Dark-Adapted Bacteriorhodopsin","Biophysical Journal",16,6,145,"JSmith"
"146",146,"JSmith TBECKER JCSMITH","Energy resolution and dynamical heterogeneity effects on elastic incoherent neutron scattering from molecular systems","Physical Review E",16,7,146,"JSmith"
"147",147,"JSmith MSOUAILLE JCSMITH AJDIANOUX FGUILLAUME","Dynamics of N-Nonadecane Chains in Urea Inclusion Compounds as seen by Incoherent Quasielastic Neutron Scattering and Computer Simulation","Observation Prediction and Simulation of Phase Transitions Complex Fluids Eds M Baus L F Rull J P Ryckaert NATO ASI Series",16,130,147,"JSmith"
