,X,Coauthor,Paper,Journal,AuthorID,PaperNO,PaperID,Author
48,48,ClementLuk CharlieChung PingChen," Efficient Inductance Extraction for On-chip Interconnects, ",,11,33,48,CChen
49,49,NMenezes Chung PingChen," Spec-based Repeater Insertion and Wire-Sizing for On-chip Interconnect, ",Twelfth International Conference VLSI Very Large Scale Integration Design,11,34,49,CChen
50,50,NarayananMurugesan SusanCHagness Tae WooLee,Generalized FDTD-ADI: An Unconditionally Stable Full-Wave Maxwell's Equations Solver for VLSI Interconnect Modeling ,ICCAD International Conference Computer Aided Design,11,35,50,CChen
51,51,Jeng LaingTsai Tsung HaoChen CharlieChung PingChen," Zero-Skew Clock-Tree Optimization Buffer-Insertion/Sizing and Wire-Sizing, ",IEEE Transactions Computer Aided Design of Integrated Circuits And Systems TCAD,11,36,51,CChen
52,52,Jeng LaingTsai Tsung HaoChen CharlieChung PingChen," Epsilon-Optimal Zero-Skew Clock Tree Wire-Sizing in Pseudo-Polynomial Time, ",ACM International Symposium Physical Design ISPD International Symposium Physical Design,11,37,52,CChen
53,53,Ting YuanWang CharlieChung PingChen," -D Thermal-ADI: a linear-time chip level transient thermal simulator, ",IEEE Transactions Computer Aided Design of Integrated Circuits And Systems TCAD pp,11,38,53,CChen
54,54,Ting YuanWang Yu MinLee CharlieChung PingChen," D Thermal-ADI: An Efficient Chip-Level Transient Thermal Simulator, ",ACM International Symposium Physical Design ISPD International Symposium Physical Design Best Paper Award,11,39,54,CChen
55,55,CLPChen," Setup Generation and Feature Sequencing Using an Unsupervised Learning Algorithm, ",Neural Networks Design and Manufacturing Edited by J Wang and Yoshiyasu Takefuji World Scientific Publisher Inc,12,20,55,CChen
56,56,CLPChen CAWichman," A Systematic Approach for Design and Planning of Mechanical Assemblies, ",Artificial Intelligence for Engineering Design Analysis and Manufacturing,12,21,56,CChen
57,57,CLPChen," Automatic Generation Assembly Sequences by Pattern-Matching, ",IEEE Trans Systems Man and Cybernetics SMC,12,22,57,CChen
58,58,CLChen CSGLee CDMcGillem," Task Assignment and Load Balancing of Autonomous Vehicles in a Flexible Manufacturing System, ",IEEE Transaction Robotics and Automation RA,12,23,58,CChen
59,59,CDagli MAkay CLPhilipChen BRFernandez JGhosh, Intelligent Engineering Systems Through Artificial Neural Networks: Fuzzy Logic and Evolutionary Programming , ASME Press,12,24,59,CChen
60,60,CDagli MAkay CLPhilipChen BRFernandez JGhosh," Smart Engineering System Design: Neural Networks, Fuzzy Logic, and Evolutionary Programming ", ASME Press,12,25,60,CChen
61,61,PingGuo CLPhilipChen MichaelRLyu, Cluster Number Selection for a Small Set of Samples using the Bayesian Ying-Yang Model , IEEE Transactions Neural Networks,12,26,61,CChen
62,62,PGuo AASAwwal CLPChen," Dynamics of a Coupled Double-Cavity Optical Interference Filter, ",Journal of Modern Optics,12,27,62,CChen
63,63,T HGuo DLMatternLCJaw CLPChen, Model-Based Sensor Validation for a Turbofan Engine Using Auto-Associative Neural Networks , Journal of Smart Engineering Systems and Francis,12,28,63,CChen
64,64,PingGuo CLPhilipChen, Regularization Parameter Estimation Based on Bayesian-Kullback Data Smoothing Theory for Feedforward Neural Networks , IEEE Trans Systems Man and Cybernetics Part B,12,29,64,CChen
65,65,,,Integration of Rule Based and Neural Network for Assembly Planning,12,1,65,CChen
66,66,,* An Integration of Design and Manufacturing: A Learning-Based Approach,,12,2,66,CChen
67,67,,* A Rapid Stepwise Learning Algorithm for Flat Neural Networks and Self-Architecting Functional Basis Neural Networks,,12,3,67,CChen
68,68,," Solving Sequences of Interactive Features Using the Episodal Associative Memory, ",Artificial Intelligence for Engineering Design Analysis and Manufacturing,12,4,68,CChen
69,69,HNAl Kamhawi CLPChen SRLeClair," Feature Sequencing in the Rapid Design System Using a Genetic Algorithm, ",Journal of Intelligence Manufacturing,12,5,69,CChen
70,70,ChandrakumarBhumireddy,A Genetic Learning Algorithm for Generating a Parsimonious Functional Link Network ,Neural Networks and Computational Intelligence,12,6,70,CChen
71,71,CLPChen," Design of a Real-Time AND/OR Assembly Schedule on an Optimization Neural Network, ",Journal of Intelligent Manufacturing T E Westhoven C L P Chen Y H Pao and S R LeClair,12,7,71,CChen
72,72,CLChen CSGLee ESHHou," Efficient Scheduling Algorithm for Robot Inverse Dynamics Computation on a Multiprocessor System, ",IEEE Trans Systems Man and Cybernetics SMC,12,8,72,CChen
73,73,CLPChen YLu," FUZZ: A Fuzzy-Based Concept Formation System that Integrates Human Categorization and Numerical Clustering, ",IEEE Trans Systems Man and Cybernetics B,12,9,73,CChen
74,74,QHe HLi CLPhilipChen ESLee, Extension Principles and Fuzzy Set Categories , International Journal of Computers and Mathematics Applications Pergamon Press,12,30,74,CChen
75,75,StevenRLeClair Yoh HanPao,"An incremental adaptive implementation of functional-link processing for function approximation, time-series prediction, and system identification ",Neurocomputing,12,31,75,CChen
76,76,StevenRLeClair,Integration of design and manufacturing: solving setup generation and feature sequencing using an unsupervised-learning approach ,Computer Aided Design,12,32,76,CChen
77,77,CSGLee CLChen," Efficient Mapping Algorithms for Scheduling Robot Inverse Dynamics Computation on a Multiprocessor System, ",IEEE Trans Systems Man and Cybernetics SMC,12,33,77,CChen
78,78,HLi CLPhilipChen," DFE Method of Fuzzy Decision-Making: An Approach Based on Factor Spaces Theory, ",Fuzzy Sets and Systems Elsevier Science,12,34,78,CChen
79,79,HLi CLPhilipChen ESLee, Factor Spaces Theory and Fuzzy Information Processing: Fuzzy Decision Making Based on the Concepts of Feedback Extension , International Journal of Computers and Mathematics Applications Pergamon Press,12,35,79,CChen
80,80,HLi CLPhilipChen VCYen ESLee, Factor Spaces Theory and its Applications to Fuzzy Information Processing: Two Kinds of Factor Space Canes , International Journal of Computers and Mathematics Applications Pergamon Press,12,36,80,CChen
81,81,HongXingLi CLPhilipChen Han PangHuang, Fuzzy Neural Intelligent Systems: Mathematical Foundation and Application to Engineering , CRC Press ISBN pages,12,37,81,CChen
82,82,HLi CLPhilipChen ESLee," Mathematical Essence and Structures of Neural Networks and Fuzzy Neural Networks -- Part : On Functional-Link Neural Networks, ",International Journal of Mathematical Analysis and Applications,12,38,82,CChen
83,83,HLi CLPhilipChen ESLee," Mathematical Essence and Structures of Neural Networks and Fuzzy Neural Networks -- Part : On Forward Neural Networks, ",International Journal of Mathematical Analysis and Applications,12,39,83,CChen
84,84,HLi CLPhilipChen, The Equivalence Between Fuzzy Logic Systems and Feedback Forward Neural Networks , IEEE Trans Neural Networks,12,40,84,CChen
85,85,HLi CLPhilipChen, The Interpolation Mechanism of Fuzzy Control and its Relationship to PID Control , International Journal of Fuzzy Systems,12,41,85,CChen
86,86,MichaelRLyu PingGuo,Regularization parameter estimation for feedforward neural networks ,IEEE Transactions Systems Man and Cybernetics Part B,12,42,86,CChen
87,87,VincentASchmidt,Extracting Rules From the Aggregate feedforward Neural Network ,IC AI Artificial Intelligence,12,43,87,CChen
88,88,VASchmidt CLPhilipChen, Using the Aggregate Feedforward Neural Network for Rule Extraction , International Journal of Fuzzy Systems,12,44,88,CChen
89,89,YanWang YangXiao,An Optimal Distributed Call Admission Control for Adaptive Multimedia in Wireless/Mobile Networks ,MASCOTS INTERNATIONAL SYMPOSIUM MODELING ANALYSIS AND SIMULATION OF COMPUTER AND TELECOMMUNICATION SYSTEMS,12,45,89,CChen
90,90,YangXiao CLPhilipChen BWang, Bandwidth Degradation QoS for Adaptive Multimedia in Wireless/Mobile Networks , Computer Communications Elsevier Science,12,46,90,CChen
91,91,YangXiao CLPhilipChen YanWang, Call Admission Control and Bandwidth Reallocation Algorithm for Multi-Classes of Adaptive Multimedia Services in Wireless/Mobile Networks , Multiaccess Mobility and Teletraffic for Wireless Communications Volume Edited by Gordon L St ber and Bijan Jabbari Kluwer Academic Publishers,12,47,91,CChen
92,92,YangXiao,QoS for Adaptive Multimedia in Wireless/Mobile Networks ,MASCOTS INTERNATIONAL SYMPOSIUM MODELING ANALYSIS AND SIMULATION OF COMPUTER AND TELECOMMUNICATION SYSTEMS,12,48,92,CChen
93,93,YangXiao CLPhilipChen YanWang, Optimal Admission Control for Multi-Class of Wireless Adaptive Multimedia Services , IEICE Transactions Communications Special Issue Multimedia communications E B,12,49,93,CChen
94,94,CLPChen SXie," A Freedhand Drawing System using Fuzzy Concepts, ",Computer Aided Design Volume Number,12,10,94,CChen
95,95,CLPChen YCao SRLeClair," Materials structure-property prediction using a Self-Architecting Neural Network, ",Journal of Alloys and Compounds,12,11,95,CChen
96,96,CLPChen SXie AFuzzyFreedhandDrawingSystem," in Fuzzy Information Engineering: A Guided Tour of Applications, Edited by D Dubois, H Prade, and R Yager, John Wiley & Sons, - , ",,12,12,96,CChen
97,97,CLPChen SRLeClair Y HPao," An Incremental Adaptive Implementation of Functional-Link Process: for Function Approximation, Time-Series Prediction, and System Identification, ",Neurocomputing an International Journal,12,13,97,CChen
98,98,CLPChen SRLeClair," An Integration of Design and Manufacturing: Solving Setup Generation and Feature Sequencing Using Unsupervised Learning Approach, ",Computer Aided Design,12,14,98,CChen
99,99,CLPChen YHPao," An Integration of Neural Network and Rule-Based Systems for Design and Planning of Mechanical Assemblies, ",IEEE Trans Systems Man and Cybernetics SMC,12,15,99,CChen
100,100,Y CLPhilipChen," Proper Clamping Sequences in the Fixturing of Prismatic Workpieces, ",Engineering Design and Automation CRC Press,12,16,100,CChen
101,101,CLPChen JZWan," A Rapid Learning and Dynamic Stepwise Updating Algorithm for Flat Neural Networks and its Application to Time-Series Prediction, ",IEEE Trans Systems Man and Cybernetics,12,17,101,CChen
102,102,SenXie,Freehand drawing system using a fuzzy logic concept ,Computer Aided Design,12,50,102,CChen
103,103,CLPChen," A Rapid Supervised Learning Neural Network for Function Interpolation and Approximation, ",IEEE Trans Neural Networks,12,18,103,CChen
104,104,Qing WenYan ZeshengTang,Efficient algorithm for the reconstruction of D objects from orthographic projections ,Computer Aided Design,12,51,104,CChen
105,105,CLPChen SRLeClair Y HPao," A Rapid Supervised Learning Neural Network for Function Approximation and Time-Series Prediction using Adaptive Functional-Link Neural Network, ",Journal of Mathematical Modeling and Scientific Computing Principia Scientia,12,19,105,CChen
106,106,QWYan CLPChen ZTang," An Efficient Algorithm for Automatic Reconstruction of -D Objects from Orthographic Projections, ",Computer Aided Design,12,52,106,CChen
107,107,,A necessary condition for a graph to be the visibility graph of a simple polygon ,Theor Comput Sci,13,1,107,CChen
108,108,,Any Maximal Planar Graph with Only One Separating Triangle is Hamiltonian ,Journal of Combinatorial Optimization,13,2,108,CChen
109,109,RobinChi FengChan Zhi XinHong,A simple algorithm to find the steps of double-loop networks ,Discrete Applied Mathematics,13,3,109,CChen
110,110,Chin ChenChang,Connected Proper Interval Graphs and the Guard Problem in Spiral Polygons ,Combinatorics and Computer Science,13,4,110,CChen
111,111,GJChang YChen,"Vertex and tree arboricity of graphs, to",appear Journal of Combinatorial Optimization,13,5,111,CChen
112,112,Ruei ChuanChang,On the Minimality of Polygon Triangualtion ,BIT,13,6,112,CChen
113,113,KWu,"Disproving a conjecture on planar visibility graphs,",Theoretical Computer Science,13,7,113,CChen
114,114,FKHwang,"Equivalent L-shapes of double-loop networks for the degenerate case,",Journal of Interconnection Networks,13,8,114,CChen
115,115,FKHwang,"Equivalent nondegenerate L-shapes of double-loop networks,",Networks V,13,9,115,CChen
116,116,CChen,"A necessary condition for a graph to be the visibility graph of a simple polygon,",Theoretical Computer Sciencece,13,10,116,CChen
117,117,CChen,", On some polygon decomposition problems,",Ph D dissertation,13,11,117,CChen
118,118,RCChang,", On the minimality of polygon triangulation,",Bit,13,12,118,CChen
119,119,CChen,"Any maximal planar graph only one separating triangle is Hamiltonian,", Journal of Combinatorial Optimization,13,13,119,CChen
120,120,CCChang GJChang,", Proper interval graphs and the guard problem, ",Discrete Mathematics,13,14,120,CChen
121,121,FKHwang,", The minimum distance diagram of double-loop networks,",IEEE Transactions Computers,13,15,121,CChen
122,122,FKHwang JSLee SJShih,"The existence of hyper-L triple loop networks,", Discrete Mathematics,13,16,122,CChen
123,123,LHHsu EYJean,"A class of additive multiplicative graph functions, Di",Discrete Mathematics,13,17,123,CChen
124,124,FKHwang,Equivalent L-Shapes of Double-Loop Networks for the Degenerate Case ,Journal of Interconnection Networks,13,18,124,CChen
125,125,FKHwang MMLiao CChen,", Supermodularity in various partition problems,",Journal of Global Optimization V,13,19,125,CChen
126,126,FKHwang,The Minimum Distance Diagram of Double-Loop Networks ,IEEE Trans Computers,13,20,126,CChen
127,127,Shiou YiLin,Planar Visibility Graphs ,CCCG Canadian Conference Computational Geometry,13,21,127,CChen
128,128,KaipingWu,Disproving a conjecture on planar visibility graphs ,Theor Comput Sci,13,22,128,CChen
129,129,JKGuo CHChen JDLee JMTsai," D Image Reconstruction of Brain Blood Vessels from Angiograms, ",Computers Mathematics Applications,14,13,129,CChen
130,130,Jinn KweiGuo Rein LienHsu Yung NienSun,Detecting Corners of Polygonal and Polyhedral Objects ,CAIP Computer Analysis of Images and Patterns,14,14,130,CChen
131,131,JKKuo CHChen JDLee," Multi-Polyhedron Reconstruction in a Three-View System Using Relaxation, ",Signal Processing,14,15,131,CChen
132,132,Chi SungLaih Jau YienLee LeinHarn,A New Scheme for ID-Based Cryptosystems and Signature ,INFOCOM The Conference Computer Communications,14,16,132,CChen
133,133,JSLee CHChen YNSun," Occluded Object recognition Using Multiscale Features and Hopfield Neural Networks, ",Pattern Recognition,14,17,133,CChen
134,134,JLWu CHChen CFChen g, Numerical Inversion of Laplace Transform Using Haar Wavelet Operational Matrices , g IEEE Trans Circuits and Systems Part C C Chang S M Liang Y R Pu C H Chen I Manousakas T,14,50,134,CChen
135,135,gLee, D Registration of SPECT and CT Images for Liver Diagnosis , g ICEMI Beijing,14,18,135,CChen
136,136,KHWu CHChen JDLee JMKo," Path Planning and Prototype Design of an AGV, ",Mathematical and Computer Modelling,14,51,136,CChen
137,137,Jau YienLee Jiann DerLee Yuan ChiuanYou,Determining Location and Orientation of A Labelled Cylinder Using Point-Pair Estimation Algorithm ,IJPRAI International Journal of Pattern Recognition and Artificial Intelligence,14,19,137,CChen
138,138,KHWu CHChen JDLee," A Ring-Cache Genetic Algorithm for Tuning Reliable Fussy Logic Controller, ", IEEE International Conference SMC U S A,14,52,138,CChen
139,139,DLYang CHChen," A Bit Level Systolic Array for Bidirectional Associate Memories , ",SCI Scalable Coherent Interface Caracas,14,53,139,CChen
140,140,DLYang CHChen gDa, Data Dependence Analysis and Bit-Level Systolic Arrays of the Median Filter , g IEEE Trans Circuits and Systems for Video Technology,14,54,140,CChen
141,141,CIYu Chun HanChen Jinn KweiGuo Yen ChingYu Yung NienSun, -D Cerebral Vessel Reconstruction from Angiograms ,CAIP Computer Analysis of Images and Patterns,14,55,141,CChen
142,142,JDLee CHChen JYLee," A New Algorithm for Two-Dimentional Object Inspection Using String Matching, ",Mathematical and Computer Modeling,14,20,142,CChen
143,143,CYLin CHChen, A Genetic Grey-Based Neural Networks Wavelet Transforms for Search of Optimal Codebooks , g IEICE Trans Information and Systems E A,14,21,143,CChen
144,144,CYLin CHChen JSLin g," VQ Codebook Design Using a Genetic Competitive Learning Network, ",g The th IPPR Conference Computer Vision Graphics and Image Processing,14,22,144,CChen
145,145,WHLin CHChen JSLee YNSun," Multiscale Object Recognition Under Affine Transformation, ",IEICE IS E D,14,23,145,CChen
146,146,WHLin JSLee CHChen YNSun," A New Multisale Based Shape Recognition Method, ",Signal Processing,14,24,146,CChen
147,147,WHLin CHChen JSLee g," Application of Wavelet Etrema to D Object Recognition Angle Change, ",g th Multimedia Technology and Application Symposium MTAS Kaohsiung R O C,14,25,147,CChen
148,148,Jzau ShengLin Wen YuanChen,"A Robust Multiple Watermarking Scheme for Still Image using DWT, DCT and Spread Spectrum ",JCIS Joint Conference Information Sciences,14,26,148,CChen
149,149,Chi YuanLin Ruey MawChen,A Spread Neural Network with Fuzzy Clustering Technique Applied to Color Image Coding in the MDT Domain ,ICPADS International Conference Parallel and Distributed Systems,14,27,149,CChen
150,150,Chih MingTsai Jing WeinWang Wei MingChien,Texture classification using non-separable two-dimensional wavelets ,Pattern Recognition Letters,14,28,150,CChen
151,151,Guan ShuTseng Jiann ShuLee Yung NienSun,Occluded Objects Recognition Using Multiscale Features and Hopfield Neural Networks ,ICIAP,14,29,151,CChen
152,152,TMTu CHChen," Fast Classification Scheme for Hyperspectral Imagery, ",Proceedings of the National Science Council Republic of Part A Physical Science and Engineering,14,30,152,CChen
153,153,TMTu CHChen JLWu CIChang, Fast Two-Stage Classification Method for High Dimensional Remote Sensing Data , g IEEE Trans Geoscience and Remote Sensing,14,31,153,CChen
154,154,TMTu CHChen CIChang, Noise Subspace Projection Approach to Target Signature Detection and Extraction in Unknown Background for Hyperspectral Images , g IEEE Trans Geoscience and Remote Sensing,14,32,154,CChen
155,155,TMTu CHChen CIChang," A Posteriori Least Squares Orthogonal Subspace Projection Approach to Desired Signature Extraction and Detection, ",IEEE Trans Geoscience and Remote Sensing,14,33,155,CChen
156,156,CCWang CHChen, Classified Vector Quantization for Image Compression Using Direction Classification , g IEICE Trans Fundamentals of ECCS E A,14,34,156,CChen
157,157,CCWang CHChen KYWang g, Classified Vector Quantization Using Direction Classification ,g International Computer Symposium Workshop IPPR,14,35,157,CChen
158,158,JWWang CHChenJSPan," D nonseparable Wavelet Frames for Texture Segmentation Using Genetic Algorithms, ",International Workshop Wavelets and Statistics North Carolina U S A,14,36,158,CChen
159,159,JWWang CHChen," Genetic Feature Selection for Texture Classification Using D Nonseparable Wavelet Bases, ",IEICE Trans Fundamentals of ECCS E A,14,37,159,CChen
160,160,CCWang CHChen g," A High-Fidelity Image Coding Technique for Multimedia Applications, ",g International Conference Computer Systems Technology for Industrial Applications Internet and Multimedia Tsinchu ROC,14,38,160,CChen
161,161,CCWang CHChen CTWong g," Low Complexity Fractal-Based Image Compression, ",g National Symposium Communication p,14,39,161,CChen
162,162,CCWang CHChen gLo, Low Complexity Fractal-Based Image Compression Using Two-Stage Search Strategy , g Optical Engineering,14,40,162,CChen
163,163,CCWang CHChen IHChen, Modified VQ-BTC Algorithm for Image Compression , g Electronics Letters,14,41,163,CChen
164,164,CCWang CHChen CHHsieh," An Edge-Preserving Image Coding System VQ, ",IEICE Trans Information and Systems E D,14,42,164,CChen
165,165,CCWang CHChen YDTsai g, A Novel Perceptual Image Coding Vector Quantization ,g th Multimedia Technology and Application Symposium MTAS Kaohsiung,14,43,165,CChen
