,X,Coauthor,Paper,Journal,AuthorID,PaperNO,PaperID,Author
117,117,VRECEVEUR PCALMETTES JCSMITH MDESMADRIL GCODDENS DDURAND,Picosecond Dynamic Changes in Phospho-glycerate Kinase on Denaturation Revealed by Quasielastic Neutron Scattering,Proteins Structure Function and Genetics,16,97,117,JSmith
118,118,ERITTGER GRKNELLER AMICU MSOUAILLE JCSMITH,"Dynamics of Proteins: Spectroscopy, Scattering and Simulations",AIP Conference Proceedings E C C C Computational Chemistry Eds F Bernardi and J L Rivail American Institute of Physics New,16,98,118,JSmith
119,119,BROUX MNINA RPOMES JCSMITH,Thermodynamic Stability of Water Molecules in the Bacteriorhodopsin Proton Channel: A Molecular Dynamics Free Energy Perturbation Study,Biophysical Journal,16,99,119,JSmith
120,120,JCSMITH,Motions in Biomolecules - Comparing Simulation with Experiment,Spectroscopic Techniques Biophysics Eds G M Giacometti and G Giacometti IOS Press,16,120,120,JSmith
121,121,JCSMITH,Inelastic and quasielastic neutron scattering: complementarity with biomolecular simulation,Structure and Dynamics of Biomolecules Neutron and Synchrotron Radiation for Condensed Matter Studies Volume IV University Press,16,121,121,JSmith
122,122,JCSMITH,"Interactions and Dynamics in Proteins and Molecular Crystals Probed by Quantum Chemistry, Computer Simulations and Scattering Experiments",Current Topics Biophysics,16,122,122,JSmith
123,123,ATOURNIER JCSMITH,Principal Components of the Protein Dynamical Transition,Physical Review Letters Press,16,123,123,JSmith
124,124,JCSMITH,Protein Dynamics: Comparison of Simulations with Inelastic Neutron Scattering Experiments,Quarterly Review of Biophysics,16,124,124,JSmith
125,125,JCSMITH,Protein Dynamics Studied by Inelastic Neutron Scattering,Ph D Thesis Birkbeck University of London,16,125,125,JSmith
126,126,JCSMITH,"Protein Interactions and Dynamics Probed by Quantum Chemistry, Computer Simulations and Neutron Experiments",Biophysical Chemistry,16,126,126,JSmith
127,127,SCUSACK JCSMITH JLFINNEY MKARPLUS JTREWHELLA,Low Frequency Dynamics of Proteins Studied by Neutron Time-of-Flight Spectroscopy,Physica B,16,20,127,JSmith
128,128,SCUSACK JCSMITH JLFINNEY BTIDOR MKARPLUS,Inelastic Neutron Scattering Analysis of Picosecond Internal Protein Dynamics: Comparison of Harmonic Theory with Experiment,Journal of Molecular Biology,16,21,128,JSmith
129,129,JSOPKOVA JCSMITH MDELAFORGE HVIRELIZIER CKJANKOWSKI,Oxidation of tetra-hydro-beta-carboline by cytochrome P : determination and rationalisation of product distribution,European Journal of Biochemistry,16,127,129,JSmith
130,130,RDANIEL JCSMITH MFERRAND SHERY RDUNN JLFINNEY,Enzyme Activity Below the Dynamical Transition at K,Biophysical Journal,16,22,130,JSmith
131,131,JSOPKOVA SFISCHER CGUILBERT ALEWIT BENTLEY JCSMITH,Pathway for large-scale conformational change in Annexin V,Biochemistry,16,128,131,JSmith
132,132,RDANIEL JLFINNEY VREAT RDUNN MFERRAND JCSMITH,Enzyme Dynamics and Activity: Timescale-Dependence of the Dynamical Transitions in Glutamate Dehydrogenase Solution,Biophysical Journal,16,23,132,JSmith
133,133,JSOPKOVA FKOLING SRETY ABRISSON JCSMITH ALEWIT BENTLEY,S protein-annexin interactions: a model of the Anx -p heterotetramer complex,Biochimica et Biophysica Acta,16,129,133,JSmith
134,134,RMDANIEL JLFINNEY JCSMITH,The dynamic transition in enzymes may have a simple explanation,Faraday Discusssions,16,24,134,JSmith
135,135,RMDANIEL RVDUNN JLFINNEY JCSMITH,The Role of Dynamics in Enzyme Activity,Annual Review of Biophysics Biomolecular Structure,16,25,135,JSmith
136,136,SDELLERUE AJPETRESCU JCSMITH SLONGEVILLE M CBELLISSENT FUNEL,Collective dynamics of a photosynthetic protein probed by neutron spin-echo spectroscopy and molecular dynamics simulation,Physica B,16,26,136,JSmith
137,137,SDELLERUE A JPETRESCU JCSMITH M CBELLISSENT FUNEL,Radially softening diffusive motions in a globular protein,Biophysical Journal,16,27,137,JSmith
138,138,AJDIANOUX GRKNELLER JLSAUVAJOL JCSMITH,Dynamics of Pure and Sodium-Doped Polyacetylene,AIP Conference Proceedings E C C C Computational Chemistry Eds F Bernardi and J L Rivail American Institute of Physics New,16,28,138,JSmith
139,139,AJDIANOUX GRKNELLER JLSAUVAJOL JCSMITH,Dynamics of sodium-doped polyacetylene,Journal of Chemical Physics,16,29,139,JSmith
140,140,DJBARLOW JOBAUM MLJDRUMMOND JLFINNEY JCSMITH JMTHORNTON,Theoretical Aspects of Protein Conformation,Amino Acids Peptides and Proteins Specialist Periodical Report of the Royal Society of Chemistry,16,1,140,JSmith
141,141,JBAUDRY RLHAYWARD HDMIDDENDORF JCSMITH,Collective Vibrations in the Crystalline Alanine Dipeptide at Very Low Temperature,Biological Macromolecular Dynamics Eds S Cusack H Buttner M Ferrand P Langan P Timmins Adenine Press,16,2,141,JSmith
142,142,JBAUDRY SCROUZY BROUX JCSMITH,From Sequence to Structure and Function: Modelling and Simulation of Light-Activated Membrane Proteins,Genomics and Proteomics Ed S Suhai Kluwer Plenum,16,3,142,JSmith
143,143,JBAUDRY JCSMITH,Hydrogen Bonding Cooperativity and F and Q Barriers in N-methylacetamide,Journal of Molecular Structure THEO CHEM chemistry,16,4,143,JSmith
144,144,JBAUDRY SCROUZY BROUX JCSMITH,Quantum Chemical and Free Energy Simulation Analysis of Retinal Conformational Energetics,Journal of Chemical Information and Computer Sciences,16,5,144,JSmith
145,145,JBAUDRY SCROUZY BROUX JCSMITH,Simulation Analysis of the Retinal Conformational Equilibrium in Dark-Adapted Bacteriorhodopsin,Biophysical Journal,16,6,145,JSmith
146,146,TBECKER JCSMITH,Energy resolution and dynamical heterogeneity effects on elastic incoherent neutron scattering from molecular systems,Physical Review E,16,7,146,JSmith
147,147,MSOUAILLE JCSMITH AJDIANOUX FGUILLAUME,Dynamics of N-Nonadecane Chains in Urea Inclusion Compounds as seen by Incoherent Quasielastic Neutron Scattering and Computer Simulation,Observation Prediction and Simulation of Phase Transitions Complex Fluids Eds M Baus L F Rull J P Ryckaert NATO ASI Series,16,130,147,JSmith
148,148,TBECKER SFISCHER FNOE ALTOURNIER GMULLMANN JCSMITH,Protein Dynamics: Glass Transition and Mechanical Function,Advances Solid State Physics,16,8,148,JSmith
149,149,MSOUAILLE JCSMITH,Molecular Dynamics Analysis of Charge Fluctuations Associated with Far-Infrared Absorption in Water,Molecular Physics,16,131,149,JSmith
150,150,MCBELLISSENT FUNEL RDANIEL DDURAND MFERRAND JLFINNEY SPOUGET JCSMITH,Nanosecond Protein Dynamics: First Detection of a Neutron Incoherent Spin-Echo Signal,Journal of the American Chemical Society,16,9,150,JSmith
151,151,MSOUAILLE FGUILLAUME JCSMITH,Molecular Dynamics Analysis of Alkane Dynamics in Urea Inclusion Compound I : Comparison with Quasielastic Neutron Scattering Experiment,Journal of Chemical Physics,16,132,151,JSmith
152,152,MSOUAILLE FGUILLAUME JCSMITH,Molecular Dynamics Analysis of Alkane Dynamics in Urea Inclusion Compound II : Rotational Distribution and Elastic Incoherent Structure Factor,Journal of Chemical Physics,16,133,152,JSmith
153,153,MSOUAILLE JCSMITH FGUILLAUME,Simulation of collective dynamics of n-nonadecane in the urea inclusion compound,Journal of Physical Chemistry,16,134,153,JSmith
154,154,BSVENSSON CETCHEBEST PTUFFERY JCSMITH PVANKAN SSTYRINGA,Model for the Photosystem II Reaction Centre Core Including the Structure of the Primary Donor P ,Biochemistry,16,135,154,JSmith
155,155,AJDIANOUX GRKNELLER J LSAUVAJOL JCSMITH,Polarized Density of States of Crystalline Polyacetylene: Molecular Dynamics Analysis and Comparison with Neutron Scattering Results,Journal of Chemical Physics,16,30,155,JSmith
156,156,BSVENSSON CETCHEBEST PTUFFERY JCSMITH SSTYRINGA,Structural Model Derived using Molecular Mechanics for the Core of the Photosystem II Reaction Centre including the Redox Components,Proceedings IX International Congress Photo synthesis Nagoya Ed Murata Kluwer Academic Publishers,16,136,156,JSmith
157,157,AJDIANOUX JLSAUVAJOL GRKNELLER JCSMITH,Polarized Density of States of Pristine and Sodium-doped Polyacetylene,Journal of Noncrystalline Solids,16,31,157,JSmith
158,158,ATALY PSEBBAN JCSMITH GMULLMANN,The structural changes in the Q[B] pocket of the photosynthetic reaction center depend on pH: a theoretical analysis of the proton uptake upon Q[B]reduction,Biophysical Journal,16,137,158,JSmith
