,Coauthor,Paper,Journal,AuthorID,PaperNO,PaperID,Author
11,M Brown; G Sutcliffe ,"PTTP+GLiDeS - Semantically Guided PTTP,",D McAllester editor Automated Deduction CADE Conference Automated Deduction th International Conference Automated Deduction Proceedings p number LNAI Springer Verlag New,12,3,11,MBrown
12,M Brown; G Sutcliffe ,PTTP+GLiDeS - Using Models to Guide Linear Deductions ,Baumgartner P Fermueller C Peltier N Zhang H Eds Proceedings of the CADE Conference Automated Deduction Workshop Model Computation Principles Algorithms Applications,12,4,12,MBrown
13,M Brown ; G Sutcliffe ,System Description: PTTP+GLiDeS - Semantically Guided PTTP ,Technical Report School of Information Technology James Cook University,12,5,13,MBrown
14,M Brown ,"Selecting Semantics for Use with Semantic Pruning of Linear Deductions,",McKay Bob and Slaney J editor AI Artificial Intelligence Advances Artifical Intelligence th Australian Joint Intelligence Canberra Proceedings number LNAI Springer Verlag Heidelberg,12,6,14,MBrown
15,M Brown;Geoff Sutcliffe,PTTP+GLiDeS: Guiding Linear Deductions with Semantics ,Australian Joint Conference Artificial Intelligence,12,7,15,MBrown
16,M Brown;Geoff Sutcliffe,System Description: PTTP+GLiDes: Semantically Guided PTTP ,CADE Conference Automated Deduction,12,8,16,MBrown
17,M Brown; Saurav Chatterjee,Adaptive QoS Resource Management in Dynamic Environments ,ICMCS International Conference Multimedia Computing and Systems,13,1,17,MBrown
18,M Brown; Bikash Sabata ; Saurav Chatterjee,"Adaptive QoS Support for Distributed, Java-Based Applications ",ISORC IEEE International symposium Object Oriented Real Time Distributed Computing,13,2,18,MBrown
19,M Brown; Madhu Sudan ; Nachum Shacham,Conducting a Multiparty Multimedia Session over ATM using Hierarchically Encoded Data ,ICC International Conference Communications,13,3,19,MBrown
20,M Brown; William E Weihl,Zippers: A Focus+Context Display of Web Pages ,WebNet,1,24,20,MBrown
21,M Brown; Marc Najork,Collaborative Active Textbooks ,J Vis Lang Comput,1,16,21,MBrown
22,M Brown; Robert Sedgewick,Techniques for Algorithm Animation ,IEEE Software,1,25,22,MBrown
23,M Brown; Marc Najork,"Obliq- D: A High-Level, Fast-Turnaround D Animation System ",IEEE Transactions Visualization and Computer Graphics,1,17,23,MBrown
24,M Brown; John Hershberger,Color and Sound in Algorithmic Animation ,IEEE Computer,1,18,24,MBrown
25,M Brown; ,Exploring Algorithms Using Balsa-II ,IEEE Computer,1,19,25,MBrown
26,M Brown; John Hershberger,Color and Sound in Algorithm Animation ,VL Visual Languages,1,1,26,MBrown
27,M Brown; Marc Najork,Collaborative Active Textbooks: A Web-Based Algorithm Animation System for an Electronic Classroom ,VL Visual Languages,1,2,27,MBrown
28,M Brown; ,Zeus: A System for Algorithm Animation and Multi-View Editing ,VL Visual Languages,1,3,28,MBrown
29,M Brown; ,The SRC Algorithm Animation Festival ,VL Visual Languages,1,4,29,MBrown
30,M Brown; Marc Najork ; Roope Raisamo,A Java-Based Implementation of Collaborative Active Textbooks ,VL Visual Languages,1,5,30,MBrown
31,M Brown; Marc Najork,Algorithm Animation Using D Interactive Graphics ,ACM Symposium User Interface Software and Technology,1,6,31,MBrown
32,M Brown; ,Browsing the Web with a Mail/News Reader ,ACM Symposium User Interface Software and Technology,1,7,32,MBrown
33,M Brown; Krishna Bharat,"Building Distributed, Multi-User Applications by Direct Manipulation ",ACM Symposium User Interface Software and Technology,1,8,33,MBrown
34,M Brown; Marc Najork,Distributed Applets ,CHI Conference Human Factors Computing Systems Extended Abstracts,1,9,34,MBrown
35,M Brown; Robert A Shillner,A new paradigm for browsing the web ,CHI Conference Human Factors Computing Systems Conference Companion,1,10,35,MBrown
36,M Brown; Marc Najork,A Library for Visualizing Combinatorial Structures ,IEEE Visualization,1,11,36,MBrown
37,M Brown; ,An Introduction to Zeus: Audiovisualization of Some Elementary Sequential and Parallel Sorting Algorithms ,CHI Conference Human Factors Computing Systems,1,20,37,MBrown
38,M Brown; ,WebCard = Email + News + WWW ,CHI Conference Human Factors Computing Systems Extended Abstracts,1,12,38,MBrown
39,M Brown; Manojit Sarkar,Graphical Fisheye Views of Graphs ,CHI Conference Human Factors Computing Systems,1,21,39,MBrown
40,M Brown; Krishna Bharat,Building a distributed application using visual Obliq ,CHI Conference Human Factors Computing Systems Conference Companion,1,13,40,MBrown
41,M Brown; Manojit Sarkar,Graphical Fisheye Views ,Commun ACM,1,22,41,MBrown
42,M Brown; Marc Najork,Distributed Active Objects ,Computer Networks,1,14,42,MBrown
43,M Brown; ,Experiences Using Algorithm Animations for Teaching and Research ,ICCAL International Conference Computers and Learning,1,23,43,MBrown
44,M Brown; Robert A Shillner,DeckScape: An Experimental Web Browser ,Computer Networks and ISDN Systems,1,15,44,MBrown
45,M Brown;M S Brown;W Seales,"Fast Stereo Matching using Compressed Video,",Asian Conference Computer Vision ACCV Asian Conference Computer Vision Hong Kong,2,12,45,MBrown
46,M Brown;M S Brown;W Wong,"Laser Pointer Interaction For Camera-Registered Multi-Projector Displays,",IEEE International Conference Image Processing,2,13,46,MBrown
47,M Brown;W B Seales;C J Yuan;M S Brown,"Efficient Content Extraction In Compressed Images,",IEEE Workshop Content Based Access of Image and Video Libraries Part of Computer Vision and Pattern Recognition CVPR Computer Vision and Pattern RecognitioN San Juan Puerto Rico,2,30,47,MBrown
48,M Brown;M S Brown;W B Seales,Image Restoration of Arbitrarily Warped Documents, IEEE Transactions PAMI under review,2,14,48,MBrown
49,M Brown;W Brent Seales,Fast Stereo Matching in Compressed Video ,ACCV Asian Conference Computer Vision,2,31,49,MBrown
50,M Brown;M S Brown;W B Seales,Incorporating Geometric Registration with PC-Cluster Rendering for Flexible Tiled Displays, International Journal of Image and Graphics,2,15,50,MBrown
51,M Brown;W Brent Seales,A Practical and Flexible Tiled Display System ,Pacific Conference Computer Graphics and Applications,2,32,51,MBrown
52,M Brown;M S Brown;D Tsoi,Undistorting Imaged Print Materials Using Boundary Information, Asian Conference Computer Vision under review,2,16,52,MBrown
53,M Brown;W Brent Seales,"The digital atheneum: new approaches for preserving, restoring and analyzing damaged manuscripts ",JCDL ACM IEEE Joint Conference Digital Libraries,2,33,53,MBrown
54,M Brown;M S Brown;W B Seales,"A Practical and Flexible Tiled Display System,",IEEE Pacific Graphics,2,17,54,MBrown
55,M Brown;Desmond Tsoi,Correcting Common Distortions in Camera-Imaged Library Materials ,JCDL ACM IEEE Joint Conference Digital Libraries,2,34,55,MBrown
56,M Brown;E Elsayed;M S Brown,"Cooperative Stereo: Combining Edge-Based and Area-Based Stereo,",IEEE Aerospace Conference Snow Mass,2,18,56,MBrown
57,M Brown;Y -C Tsoi;M S Brown,Video Cosmetics: Computer-aided removal of blemishes from Video, IEEE Transactions Image Processing under review,2,35,57,MBrown
58,M Brown;Henry Fuchs ; Ruigang Yang ; W Brent Seales,Geometrically correct imagery for teleconferencing ,ACM Multimedia,2,19,58,MBrown
59,M Brown;D Tsoi;M S Brown,"Removal of Dynamic Blemishes from Video,",Asian Conference Computer Vision,2,36,59,MBrown
60,M Brown;Greg Welch ; Henry Fuchs ; Herman Towles ; Ramesh Raskar ; Ruigang Yang ; W Brent Seales ; Wei-Chao Chen,Multi-Projector Displays Using Camera-Based Registration ,IEEE Visualization,2,37,60,MBrown
61,M Brown;Greg Welch ; Henry Fuchs ; Herman Towles ; Ramesh Raskar,Projected Imagery in Your Office of the Future ,IEEE Computer Graphics and Applications,2,38,61,MBrown
62,M Brown;G Welch;H Fuchs;R Raskar;M S Brown;H Towles,"Projected Imagery In Your Office in the Future,",IEEE Computer Graphics and Applications,2,39,62,MBrown
63,M Brown;David Gotz ; Herman Towles ; Justin Hensley ; Ruigang Yang,PixelFlex: A Reconfigurable Multi-Projector Display System ,IEEE Visualization,2,20,63,MBrown
64,M Brown;Christopher O Jaynes ; Stephen B Webb ; W Brent Seales,Building large-format displays for digital libraries ,Commun ACM,2,21,64,MBrown
65,M Brown;C O Jaynes;S B Webb;W B Seales;M S Brown;R W Steel,"Dynamic Shadow Removal from Front Projection Display,",IEEE Visualization,2,22,65,MBrown
66,M Brown;Christopher O Jaynes ; R Matt Steele ; Stephen B Webb ; W Brent Seale,Dynamic Shadow Removal from Front Projection Displays ,IEEE Visualization,2,23,66,MBrown
67,M Brown;R Yang;M S Brown;W B Seales;H Fuchs,"Geometrically Correct Imagery for Teleconferencing,",ACM Multimedia st,2,40,67,MBrown
68,M Brown;S Michael,Building Large Format Displays, EUROGRAPHICS Organizer Aditi Majumder UC,2,24,68,MBrown
69,M Brown;R Yang;M S Brown,"PixelFlex: A Reconfigurable, Multi-projector Display System,",IEEE Visualization,2,41,69,MBrown
70,M Brown;S Michael,Digital Libraries, Multimedia Information Retrieval and Management,2,25,70,MBrown
71,M Brown;S Michael,Large-Scale Displays for the Masses: Recent Techniques for Building Affordable and Flexible Tiled Displays, SIGGRAPH Special Interest Group Computer Graphs Organizer Aditi Majumder UC,2,26,71,MBrown
72,M Brown;R Raskar;M S Brown,"Seamless Camera-Registered Multi-Projector Display over Irregular Surfaces,",IEEE Visualization San Francisco,2,27,72,MBrown
73,M Brown;W Brent Seales,Beyond D images: effective D imaging for library materials ,ACM DL Digital Libraries,2,28,73,MBrown
74,M Brown;W Brent Seales,Document Restoration Using D Shape: A General Deskewing Algorithm for Arbitrarily Warped Documents ,ICCV International Conference Computer Vision,2,29,74,MBrown
75,M Brown;M S Brown,"Building Large Format Displays for Digital Libraries,",Communications of the ACM Special Issue Digital Libraries,2,1,75,MBrown
76,M Brown;M S Brown;W B Seales,"Beyond D Images: Effective D Imaging for Library Materials,", th ACM Conference Digital Libraries,2,2,76,MBrown
77,M Brown;M S Brown;R D Yang,"Computer-Assisted Visualization and Analysis of Scholarly Manuscripts,",IS T Visualization and Data Analysis VDA,2,3,77,MBrown
78,M Brown;M S Brown;D Tsoi,"Correcting Common Distortions in Camera-Imaged Library Materials,",IEEE and ACM JCDL ACM IEEE Joint Conference Digital Libraries,2,4,78,MBrown
79,M Brown;M S Brown;Y -C Tsoi,Correcting Distortions in Imaged Print Materials using Boundary Interpolation, International Journal of Image and Graphics,2,5,79,MBrown
80,M Brown;M S Brown;W B Seales;K Kiernan;J Griffioen," D Acquisition and Restoration of Medieval Manuscripts,",Communications of the ACM Special Issue Digital Libraries,2,6,80,MBrown
81,M Brown;M S Brown;W B Seales,"Document Restoration using D Shape,",International Conference Computer Vision,2,7,81,MBrown
82,M Brown;M S Brown;W B Seales,"Digital Atheneum: New Approaches for Preserving, Restoring, and Analyzing Damaged Manuscripts,",IEEE and ACM Joint Conference Digital Libraries Nominated for Best Paper Award,2,8,82,MBrown
83,M Brown;M S Brown;W B Seales,Digital Atheneum: Techniques for Acquiring and Restoring Damaged Scholarly Manuscripts, International Journal of Digital Libraries under review,2,9,83,MBrown
84,M Brown;M S Brown;W B Seales," D Imaging of Humanities Texts,",Association of Computing and the Humanities Conference,2,10,84,MBrown
85,M Brown;M S Brown;R D Yang,"Fast Half-toning of MPEG Video for Bi-Tonal Displays,",IEEE International Conference Image Processing,2,11,85,MBrown
86,M Brown;Ian Watson ; Nick Filer,Separating the Cases from the Data: Towards More Flexible Case-Based Reasoning ,ICCBR Case Based Reasoning and Development,3,10,86,MBrown
87,M Brown;Dieter Wissmann ; Luo Xiao ; Stefan Jablonski,Hierarchical Concept Description and Learning for Information Extraction ,NLPRS Natural Language Processing Pacific Rim Symposium,3,11,87,MBrown
88,M Brown;Dieter Wissmann ; Luo Xiao ; Stefan Jablonski,Information Extraction from HTML: Combining XML and Standard Techniques for IE from the Web ,IEA Industrial and Engineering Applications AIE Artificial Intelligence and Expert Systems,3,12,88,MBrown
89,M Brown;Dieter Wissmann ; Luo Xiao ; Stefan Jablonski,Where to Position the Precision in Knowledge Extraction from Text ,IEA Industrial and Engineering Applications AIE Artificial Intelligence and Expert Systems,3,13,89,MBrown
90,M Brown;,A Memory Model for Case Retrieval by Activation:,PhD thesis,3,1,90,MBrown
91,M Brown;,Incorporating Similarity Measures into Case Retrieval Using Analogue Marker Passing ,ECAI European Conference Artificial Intelligence,3,2,91,MBrown
92,M Brown;,An Underlying Memory Model to Support Case Retrieval ,EWCBR,3,3,92,MBrown
93,M Brown; N Filer,Case Retrieval Must Use Massive Parallelism?:,Proc of Expert Systems UK RESEARCH AND DEVELOPMENT EXPERT SYSTEMS XI,3,4,93,MBrown
94,M Brown; Z Moosa; N Filer,A Knowledge Based Support for Use of Complex CAD Tools:,Proc of Expert Systems UK APPLICATIONS AND INNOVATIONS EXPERT SYSTEMS II,3,5,94,MBrown
95,M Brown;Gloria Dabiri ; Maria Aretoulaki ; Matthias Nitzsche,A User-Sensitive Spoken Dialogue System Incorporating Emotional Responsiveness ,SETN Hellenic Conference Artificial Intelligence,3,6,95,MBrown
96,M Brown;Nick Filer,Beauty vs the Beast: The Case Against Massively Parallel Retrieval ,UK Workshop Case Based Reasoning,3,7,96,MBrown
97,N Filer; Z Moosa; M Brown,Integrating CAD Tools into a Framework Environment Using a Flexible and Adaptable Procedural Interface:,Proc IEEE EuroDAC Conference Grenoble,3,8,97,MBrown
98,M Brown;Alan Flett ; Borys Omelayenko ; Dieter Fensel ; Ellen Schulten ; Guy Botquin ; Ying Ding,Product Data Integration in B B E-Commerce ,IEEE Intelligent Systems,3,9,98,MBrown
99,M Brown; Robert Endre Tarjan,A Representation for Linear Lists with Movable Fingers,STOC ACM Symposium Theory of Computing,4,1,99,MBrown
100,M Brown; ,The Complexity of Priority Queue Maintenance,STOC ACM Symposium Theory of Computing,4,2,100,MBrown
101,M Brown; Robert Endre Tarjan,A Fast Merging Algorithm ,J ACM,4,3,101,MBrown
102,M Brown; Robert Endre Tarjan,Design and Analysis of a Data Structure for Representing Sorted Lists ,SIAM Society for Industrial and Applied Mathematics J Comput,4,4,102,MBrown
103,M Brown; ,Implementation and Analysis of Binomial Queue Algorithms ,SIAM Society for Industrial and Applied Mathematics J Comput,4,5,103,MBrown
104,M Brown; ,A Partial Analysis of Random Height-Balanced Trees ,SIAM Society for Industrial and Applied Mathematics J Comput,4,6,104,MBrown
105,M Brown; ,A Storage Scheme for Height-Balanced Trees ,Inf Process Lett,4,7,105,MBrown
106,M Brown; ,Some Observations on Random - Trees ,Inf Process Lett,4,8,106,MBrown
107,M Brown;G&uuml;rsel Serpen ; Jason Bechtel,Passphrase Authentication Based on Typing Style Through an Art Neural Network ,International Journal of Computational Intelligence and Applications,5,10,107,MBrown
108,M Brown;Samuel Joe Rogers,User Identification via Keystroke Characteristics of Typed Names using Neural Networks ,International Journal of Man Machine Studies,5,11,108,MBrown
109,M Brown;D P Yeager;M E Brown;D A Stanley,An Object-Oriented Software Library for Minerals Beneficiation and Separation Processes ,Fluid Particle Separation Journal,5,12,109,MBrown
110,G Bishop;W Bricken;F P Brooks;M Brown,"Research in Virtual Environments: Report of an NSF Workshop,",Computer Graphics,5,1,110,MBrown
111,M Brown;B Czejdo,"A Hypertext for Literate Programming,",Chapter Lecture Notes Computer Science Advances Computing and Information ICCI International Conference Computing and Information S G Akl F Fiala and W W Koczkodaj eds Springer Verlag New,5,2,111,MBrown
112,M Brown;D Cordes,"Literate Programming Applied to Conventional Software Design,",Structured Programming,5,3,112,MBrown
113,M Brown;S B Childs,"An Interactive Environment for Literate Programming,",Structured Progamming,5,4,113,MBrown
114,M Brown;S Rogers,"User identification via keystroke characteristics of typed names using neural networks,",International Journal of Man Machine Studies,5,5,114,MBrown
115,M Brown;Bart Childs,An Interactive Environment for Literate Programming ,Structured Programming,5,6,115,MBrown
116,M Brown;David Cordes,Literate Programming Applied to Conventional Software Design ,Structured Programming,5,7,116,MBrown
117,M Brown;David Cordes,The Literate-Programming Paradigm ,IEEE Computer,5,8,117,MBrown
118,M Brown;Bogdan D Czejdo,A Hypertext for Literate Programming ,ICCI International Conference Computing and Information,5,9,118,MBrown
119,M Brown;Christophe G Giraud-Carrier ; Rafal Bogacz,A Familiarity Discrimination Algorithm Inspired by Computations of the Perirhinal Cortex ,Emergent Neural Computational Architectures Based Neuroscience,6,10,119,MBrown
120,M Brown;Christophe G Giraud-Carrier ; Rafal Bogacz,"Model of co-operation between recency, familiarity and novelty neurons in the perirhinal cortex ",Neurocomputing,6,11,120,MBrown
121,M Brown;Christophe G Giraud-Carrier ; Rafal Bogacz,Model of Familiarity Discrimination in the Perirhinal Cortex ,Journal of Computational Neuroscience,6,12,121,MBrown
122,M Brown;Christophe G Giraud-Carrier ; Rafal Bogacz,Emergence of Movement Sensitive Neurons' Properties by Learning a Sparse Code for Natural Moving Images ,NIPS Neural Information Processing Systems,6,13,122,MBrown
123,M Brown;G Horn;A U Nicol;M W Brown,Tracking memory's trace,Proceedings of the National Academy of Sciences,6,14,123,MBrown
124,M Brown;Cho K ;Kemp N ;Noel J ;Aggleton J ;Brown M W ;Bashir Z I ,A new form of long-term depression in the perirhinal cortex,Nature Neuroscience,6,15,124,MBrown
125,M Brown;B McCaffery;K Cho;J P Aggleton;M W Brown;F Conquet;G L Collingridge;Z I Bashir,Pharmacological activation of mGlu receptors in the perirhinal cortex,Neuroscience,6,16,125,MBrown
126,M Brown;A U Nicol;M W Brown;G Horn,Hippocampal neuronal activity and imprinting in the behaving domestic chick,European Journal of Neuroscience,6,17,126,MBrown
127,M Brown;A U Nicol;M W Brown;G Horn,Neural encoding of subject-object distance in a visual recognition memory system,European Journal of Neuroscience,6,18,127,MBrown
128,M Brown;A U Nicol;M W Brown;G Horn,Is neuronal encoding of subject-object distance dependent on learning? NeuroReport ; - ,,6,19,128,MBrown
129,M Brown;S D Vann;M W Brown;J T Erichson;J P Aggleton,,Using Fos imaging the rat to reveal the anatomical extent of the disruptive effects of fornix lesions J Neurosci,6,20,129,MBrown
130,M Brown;S D Vann;M W Brown;J T Erichsen;J P Aggleton,,Fos imaging reveals differential patterns of hippocampal and parahippocampal subfield activity response to different spatial memory tasks J Neurosci,6,21,130,MBrown
131,M Brown;H Wan;J P Aggleton;M W Brown,Different contributions of the hippocampus and perirhinal cortex to recognition memory,Journal of Neuroscience,6,22,131,MBrown
132,M Brown;Z Ziakopoulos;M W Brown;Z I Bashir,GABAB receptor mediated paired pulse depression in the perirhinal cortex in vitro,Eur J Neurosci,6,23,132,MBrown
133,M Brown;Z Ziakopoulos;C W Tillett;M W Brown;Z I Bashir,Input- and layer- dependent synaptic plasticity in the rat perirhinal cortex in vitro,Neuroscience,6,24,133,MBrown
134,M Brown;Rafal Bogacz,Capacity of perirhinal cortex network for recognising frequently repeating stimuli ,Neurocomputing,6,1,134,MBrown
135,M Brown;R Bogacz;M W Brown;C Giraud-Carrier,High capacity neural networks for familiarity discrimination,Proceedings of International Conference Artificial Neural Networks Edinburgh,6,2,135,MBrown
136,M Brown;R Bogacz;M W Brown;C Giraud-Carrier,Model of familiarity discrimination in the perirhinal cortex,Journal of Computational Neuroscience,6,3,136,MBrown
137,M Brown;M W Brown,"Differential neuronal encoding of novelty, familiarity and recency in regions of the anterior temporal lobe",Neuropharmacology,6,4,137,MBrown
138,M Brown;M W Brown,Differential neuronal responsiveness in primate perirhinal cortex and hippocampal formation during performance of a conditional visual discrimination task,European Journal of Neuroscience,6,5,138,MBrown
139,M Brown;M W Brown;Z I Bashir,Evidence concerning how neurones of the perirhinal cortex may effect familiarity discrimination,Philosophical Transactions of the Royal Society B press,6,6,139,MBrown
140,M Brown;M W Brown;J P Aggleton,Recognition Memory: What are the roles of the perirhinal cortex and hippocampus? Nature Reviews Neuroscience ; - ,,6,7,140,MBrown
141,M Brown;M W Brown,Recognition memory: neuronal substrates of the judgement of prior occurrence,Progress Neurobiology,6,8,141,MBrown
142,M Brown;K Cho;J P Aggleton;M W Brown;Z I Bashir,An experimental test of the role of postsynaptic calcium levels in determining synaptic strength using perirhinal cortex of rat,J Physiol,6,9,142,MBrown
143,M Brown; Anders Krogh ; David Haussler ; I Saira Mian ; Kimmen Sj&ouml;lander ; Richard Hughey,Using Dirichlet Mixture Priors to Derive Hidden Markov Models for Protein Families ,ISMB Intelligent Systems for Molecular Biology,7,1,143,MBrown
144,M Brown; David Haussler ; I Saira Mian ; Rebecca C Underwood ; Yasubumi Sakakibara,Stochastic Context-Free Grammars for Modeling RN ,HICSS INTERNATIONAL CONFERENCE SYSTEM SCIENCES,7,2,144,MBrown
145,M Brown; David Haussler ; I Saira Mian ; Kimmen Sj&ouml;lander ; Rebecca C Underwood ; Richard Hughey ; Yasubumi Sakakibara,Recent Methods for RNA Modeling Using Stochastic Context-Free Grammars ,CPM Combinatorial Pattern Matching,7,3,145,MBrown
146,M Brown; Anders Krogh ; David Haussler ; I Saira Mian ; Kevin Karplus ; Kimmen Sj&ouml;lander ; Richard Hughey,Dirichlet mixtures: a method for improved detection of weak but significant protein sequence homology ,Computer Applications the Biosciences,7,4,146,MBrown
147,M Brown; ,Blueprint for the future of high-performance networking:Introduction ,Commun ACM,8,4,147,MBrown
148,M Brown; Andrew E Johnson ; Jason Leigh ; Thomas A DeFanti,A Review of Tele-Immersive Applications in the CAVE Research Network ,VR Virtual Reality,8,1,148,MBrown
149,M Brown; Thomas A DeFanti,Visualization in Scientific Computing ,Advances Computers,8,2,149,MBrown
150,M Brown; Bruce H McCormick ; Thomas A DeFanti,Visualization: Expanding Scientific and Engineering Research Opportunities ,IEEE Computer,8,3,150,MBrown
151,M Brown; Andreas M Kogelnik ; Douglas C Wallace ; Marie T Lott ; Shamkant B Navathe,MITOMAP: a human mitochondrial genome database ,Nucleic Acids Research,9,1,151,MBrown
152,M Brown; Andreas M Kogelnik ; Douglas C Wallace ; Marie T Lott ; Shamkant B Navathe,MITOMAP: an update on the status of the human mitochondrial genome database ,Nucleic Acids Research,9,2,152,MBrown
153,M Brown; Andreas M Kogelnik ; Douglas C Wallace ; Marie T Lott ; Shamkant B Navathe,MITOMAP: a human mitochondrial genome database-- update ,Nucleic Acids Research,9,3,153,MBrown
