,Coauthor,Paper,Journal,AuthorID,PaperNO,PaperID,Author
29,Tsung-Hao Chen;Charlie Chung-Ping Chen," Efficient Large-Scale Power Grid Analysis Based on Preconditioned Krylov-Subspace Iterative Methods, ",IEEE ACM Design Automation Conference DAC Design Automation Conference,11,4,29,CChen
30,Chung-Ping Chen;D F Wong," A Fast Algorithms for Optimal Wire-Sizing under the Elmore Delay Model, ",IEEE International Symposium Circuits and Systems ISCAS IEEE International Symposium Circuits and Systems,11,5,30,CChen
31,Chung-Ping Chen;Chris C N Chu;D F Wong," Fast and Exact Simultaneous Gate and Wire Sizing by Lagrangian Relaxation, ",IEEE Transactions Computer Aided Design of Integrated Circuits And Systems TCAD pp,11,6,31,CChen
32,Pradeepsunder Ganesh;Charlie Chung-Ping Chen," RC-in RC-out Model Order Reduction Accurate Up to Second Order Moments, ",International Conference Computer Design ICCD International Conference Computer Design,11,20,32,CChen
33,Chung-Ping Chen;Chris C N Chu;D F Wong," Fast and Exact Simultaneous Gate and Wire Sizing by Lagrangian Relaxation, ",IEEE ACM International Conference Computer Aided Design ICCAD International Conference Computer Aided Design,11,7,33,CChen
34,Rong Jiang;Tsung-Hao Chen;Charlie Chung-Ping Chen," PODEA: POwer Delivery Efficient Analysis Realizable Model Reduction, ",IEEE International Symposium Circuits and Systems ISCAS IEEE International Symposium Circuits and Systems,11,21,34,CChen
35,Chung-Ping Chen;Yao-Wen Chang;D F Wong," Fast performance-driven optimization for buffered clock trees based on Lagrangian relaxation, ",IEEE ACM Design Automation Conference DAC Design Automation Conference,11,8,35,CChen
36,Rong Jiang;Charlie Chung-Ping Chen," Realizable Reduction for Electromagnetically Coupled RLMC Interconnects, ",Design Automation and Test Europe Conference and Exhibition DATE Design Automation and Test Europe,11,22,36,CChen
37,C Chen;Tsung-Hao Chen ; Yahong Cao ; Yu-Min Lee,HiPRIME: hierarchical and passivity reserved interconnect macromodeling engine for RLKC power delivery ,DAC Design Automation Conference,11,9,37,CChen
38,Rong Jiang;Charlie Chung-Ping Chen," SCORE: SPICE Compatible Reluctance Extraction, ",Design Automation and Test Europe Conference and Exhibition DATE Design Automation and Test Europe,11,23,38,CChen
39,Hyungsuk Kim;Charlie Chung-Ping Chen," Be Careful of Self and Mutual Inductance Formulae, ",,11,24,39,CChen
40,C Chen;Hyungsuk Kim ; Jong Hyuk Park ; Saisanthosh Balakrishnan ; Yu-Min Lee,Linear Time Hierarchical Capacitance Extraction without Multipole Expansion ,ICCD International Conference Computer Design,11,25,40,CChen
41,Yu-min Lee;Charlie Chung-Ping Chen," Hierarchical model order reduction for signal-integrity driven interconnect synthesis, ",Great Lakes Symposium VLSI Very Large Scale Integration GLSVLSI,11,26,41,CChen
42,Yu-Min Lee;Charlie Chung-Ping Chen," Power Grid Transient Simulation in Linear Time Based on Transmission-Line-Modeling Alternating-Direction-Implicit Method, ",IEEE ACM International Conference Computer Aided Design ICCAD International Conference Computer Aided Design,11,27,42,CChen
43,Yu-Min Lee;Charlie Chung-Ping Chen," Power Grid Transient Simulation in Linear Time based on Transmission-Line-Modeling Alternating-Direction-Implicit Method, ",IEEE Transactions Computer Aided Design of Integrated Circuits And Systems TCAD pp,11,28,43,CChen
44,Yu-Min Lee;Charlie Chung-Ping Chen;D F Wong," Optimal Wire-sizing Function under the Elmore Delay Model Bounded Wiresizes, ",IEEE Transactions Circuits Systems I TCAS I pp,11,29,44,CChen
45,Yu-Min Lee;Hing Yin Lai;Charlie Chung-Ping Chen," Optimal spacing and capacitance padding for general clock structures, ",Asian and South Pacific Design Automation Conference ASP DAC Design Automation Conference,11,30,45,CChen
46,Yu-Min Lee;Charlie Chung-Ping Chen," The Power Grid Transient Simulation in Linear Time based on D Alternating-Direction-Implicit Method, ",Design Automation and Test Europe Conference and Exhibition DATE Design Automation and Test Europe,11,31,46,CChen
47,Yu-Min Lee;Charlie Chung-Ping Chen," The Power Grid Transient Simulation in Linear Time based on D Alternating-Direction-Implicit Method, ",IEEE Transactions Computer Aided Design of Integrated Circuits And Systems TCAD pp,11,32,47,CChen
48,Clement Luk;Charlie Chung-Ping Chen," Efficient Inductance Extraction for On-chip Interconnects, ",,11,33,48,CChen
49,N Menezes;Chung-Ping Chen," Spec-based Repeater Insertion and Wire-Sizing for On-chip Interconnect, ",Twelfth International Conference VLSI Very Large Scale Integration Design,11,34,49,CChen
50,C Chen;Narayanan Murugesan ; Susan C Hagness ; Tae-Woo Lee,Generalized FDTD-ADI: An Unconditionally Stable Full-Wave Maxwell's Equations Solver for VLSI Interconnect Modeling ,ICCAD International Conference Computer Aided Design,11,35,50,CChen
51,Jeng-Laing Tsai;Tsung-Hao Chen;Charlie Chung-Ping Chen," Zero-Skew Clock-Tree Optimization Buffer-Insertion/Sizing and Wire-Sizing, ",IEEE Transactions Computer Aided Design of Integrated Circuits And Systems TCAD,11,36,51,CChen
52,Jeng-Laing Tsai;Tsung-Hao Chen;Charlie Chung-Ping Chen," Epsilon-Optimal Zero-Skew Clock Tree Wire-Sizing in Pseudo-Polynomial Time, ",ACM International Symposium Physical Design ISPD International Symposium Physical Design,11,37,52,CChen
53,Ting-Yuan Wang;Charlie Chung-Ping Chen," -D Thermal-ADI: a linear-time chip level transient thermal simulator, ",IEEE Transactions Computer Aided Design of Integrated Circuits And Systems TCAD pp,11,38,53,CChen
54,Ting-Yuan Wang;Yu-Min Lee;Charlie Chung-Ping Chen," D Thermal-ADI: An Efficient Chip-Level Transient Thermal Simulator, ",ACM International Symposium Physical Design ISPD International Symposium Physical Design Best Paper Award,11,39,54,CChen
55,C Chen;C L P Chen," Setup Generation and Feature Sequencing Using an Unsupervised Learning Algorithm, ",Neural Networks Design and Manufacturing Edited by J Wang and Yoshiyasu Takefuji World Scientific Publisher Inc,12,20,55,CChen
56,C Chen;C L P Chen;C A Wichman," A Systematic Approach for Design and Planning of Mechanical Assemblies, ",Artificial Intelligence for Engineering Design Analysis and Manufacturing,12,21,56,CChen
57,C Chen;C L P Chen," Automatic Generation Assembly Sequences by Pattern-Matching, ",IEEE Trans Systems Man and Cybernetics SMC,12,22,57,CChen
58,C Chen;C L Chen;C S G Lee;C D McGillem," Task Assignment and Load Balancing of Autonomous Vehicles in a Flexible Manufacturing System, ",IEEE Transaction Robotics and Automation RA,12,23,58,CChen
59,C Chen;C Dagli;M Akay;C L Philip Chen;B R Fernandez;J Ghosh, Intelligent Engineering Systems Through Artificial Neural Networks: Fuzzy Logic and Evolutionary Programming , ASME Press,12,24,59,CChen
60,C Chen;C Dagli;M Akay;C L Philip Chen;B R Fernandez;J Ghosh," Smart Engineering System Design: Neural Networks, Fuzzy Logic, and Evolutionary Programming ", ASME Press,12,25,60,CChen
61,C Chen;Ping Guo;C L Philip Chen;Michael R Lyu, Cluster Number Selection for a Small Set of Samples using the Bayesian Ying-Yang Model , IEEE Transactions Neural Networks,12,26,61,CChen
62,C Chen;P Guo;A A S Awwal;C L P Chen," Dynamics of a Coupled Double-Cavity Optical Interference Filter, ",Journal of Modern Optics,12,27,62,CChen
63,C Chen;T-H Guo;D L Mattern L C Jaw;C L P Chen, Model-Based Sensor Validation for a Turbofan Engine Using Auto-Associative Neural Networks , Journal of Smart Engineering Systems and Francis,12,28,63,CChen
64,C Chen;Ping Guo;C L Philip Chen, Regularization Parameter Estimation Based on Bayesian-Kullback Data Smoothing Theory for Feedforward Neural Networks , IEEE Trans Systems Man and Cybernetics Part B,12,29,64,CChen
65,C Chen;,,Integration of Rule Based and Neural Network for Assembly Planning,12,1,65,CChen
66,C Chen;,* An Integration of Design and Manufacturing: A Learning-Based Approach,,12,2,66,CChen
67,C Chen;,* A Rapid Stepwise Learning Algorithm for Flat Neural Networks and Self-Architecting Functional Basis Neural Networks,,12,3,67,CChen
68,C Chen;," Solving Sequences of Interactive Features Using the Episodal Associative Memory, ",Artificial Intelligence for Engineering Design Analysis and Manufacturing,12,4,68,CChen
69,C Chen;H N Al-Kamhawi;C L P Chen;S R LeClair," Feature Sequencing in the Rapid Design System Using a Genetic Algorithm, ",Journal of Intelligence Manufacturing,12,5,69,CChen
70,C Chen;Chandrakumar Bhumireddy,A Genetic Learning Algorithm for Generating a Parsimonious Functional Link Network ,Neural Networks and Computational Intelligence,12,6,70,CChen
71,C Chen;C L P Chen," Design of a Real-Time AND/OR Assembly Schedule on an Optimization Neural Network, ",Journal of Intelligent Manufacturing T E Westhoven C L P Chen Y H Pao and S R LeClair,12,7,71,CChen
72,C Chen;C L Chen;C S G Lee;E S H Hou," Efficient Scheduling Algorithm for Robot Inverse Dynamics Computation on a Multiprocessor System, ",IEEE Trans Systems Man and Cybernetics SMC,12,8,72,CChen
73,C Chen;C L P Chen;Y Lu," FUZZ: A Fuzzy-Based Concept Formation System that Integrates Human Categorization and Numerical Clustering, ",IEEE Trans Systems Man and Cybernetics B,12,9,73,CChen
74,C Chen;Q He;H Li;C L Philip Chen;E S Lee, Extension Principles and Fuzzy Set Categories , International Journal of Computers and Mathematics Applications Pergamon Press,12,30,74,CChen
75,C Chen;Steven R LeClair ; Yoh-Han Pao,"An incremental adaptive implementation of functional-link processing for function approximation, time-series prediction, and system identification ",Neurocomputing,12,31,75,CChen
76,C Chen;Steven R LeClair,Integration of design and manufacturing: solving setup generation and feature sequencing using an unsupervised-learning approach ,Computer Aided Design,12,32,76,CChen
77,C Chen;C S G Lee;C L Chen," Efficient Mapping Algorithms for Scheduling Robot Inverse Dynamics Computation on a Multiprocessor System, ",IEEE Trans Systems Man and Cybernetics SMC,12,33,77,CChen
78,C Chen;H Li;C L Philip Chen," DFE Method of Fuzzy Decision-Making: An Approach Based on Factor Spaces Theory, ",Fuzzy Sets and Systems Elsevier Science,12,34,78,CChen
79,C Chen;H Li;C L Philip Chen;E S Lee, Factor Spaces Theory and Fuzzy Information Processing: Fuzzy Decision Making Based on the Concepts of Feedback Extension , International Journal of Computers and Mathematics Applications Pergamon Press,12,35,79,CChen
80,C Chen;H Li;C L Philip Chen;V C Yen;E S Lee, Factor Spaces Theory and its Applications to Fuzzy Information Processing: Two Kinds of Factor Space Canes , International Journal of Computers and Mathematics Applications Pergamon Press,12,36,80,CChen
81,C Chen;HongXing Li;C L Philip Chen;Han-Pang Huang, Fuzzy Neural Intelligent Systems: Mathematical Foundation and Application to Engineering , CRC Press ISBN pages,12,37,81,CChen
82,C Chen;H Li;C L Philip Chen;E S Lee," Mathematical Essence and Structures of Neural Networks and Fuzzy Neural Networks -- Part : On Functional-Link Neural Networks, ",International Journal of Mathematical Analysis and Applications,12,38,82,CChen
83,C Chen;H Li;C L Philip Chen;E S Lee," Mathematical Essence and Structures of Neural Networks and Fuzzy Neural Networks -- Part : On Forward Neural Networks, ",International Journal of Mathematical Analysis and Applications,12,39,83,CChen
84,C Chen;H Li;C L Philip Chen, The Equivalence Between Fuzzy Logic Systems and Feedback Forward Neural Networks , IEEE Trans Neural Networks,12,40,84,CChen
85,C Chen;H Li;C L Philip Chen, The Interpolation Mechanism of Fuzzy Control and its Relationship to PID Control , International Journal of Fuzzy Systems,12,41,85,CChen
86,C Chen;Michael R Lyu ; Ping Guo,Regularization parameter estimation for feedforward neural networks ,IEEE Transactions Systems Man and Cybernetics Part B,12,42,86,CChen
87,C Chen;Vincent A Schmidt,Extracting Rules From the Aggregate feedforward Neural Network ,IC AI Artificial Intelligence,12,43,87,CChen
88,C Chen;V A Schmidt;C L Philip Chen, Using the Aggregate Feedforward Neural Network for Rule Extraction , International Journal of Fuzzy Systems,12,44,88,CChen
89,C Chen;Yan Wang ; Yang Xiao,An Optimal Distributed Call Admission Control for Adaptive Multimedia in Wireless/Mobile Networks ,MASCOTS INTERNATIONAL SYMPOSIUM MODELING ANALYSIS AND SIMULATION OF COMPUTER AND TELECOMMUNICATION SYSTEMS,12,45,89,CChen
90,C Chen;Yang Xiao;C L Philip Chen;B Wang, Bandwidth Degradation QoS for Adaptive Multimedia in Wireless/Mobile Networks , Computer Communications Elsevier Science,12,46,90,CChen
91,C Chen;Yang Xiao;C L Philip Chen;Yan Wang, Call Admission Control and Bandwidth Reallocation Algorithm for Multi-Classes of Adaptive Multimedia Services in Wireless/Mobile Networks , Multiaccess Mobility and Teletraffic for Wireless Communications Volume Edited by Gordon L St ber and Bijan Jabbari Kluwer Academic Publishers,12,47,91,CChen
92,C Chen;Yang Xiao,QoS for Adaptive Multimedia in Wireless/Mobile Networks ,MASCOTS INTERNATIONAL SYMPOSIUM MODELING ANALYSIS AND SIMULATION OF COMPUTER AND TELECOMMUNICATION SYSTEMS,12,48,92,CChen
93,C Chen;Yang Xiao;C L Philip Chen;Yan Wang, Optimal Admission Control for Multi-Class of Wireless Adaptive Multimedia Services , IEICE Transactions Communications Special Issue Multimedia communications E B,12,49,93,CChen
94,C Chen;C L P Chen;S Xie," A Freedhand Drawing System using Fuzzy Concepts, ",Computer Aided Design Volume Number,12,10,94,CChen
95,C Chen;C L P Chen;Y Cao;S R LeClair," Materials structure-property prediction using a Self-Architecting Neural Network, ",Journal of Alloys and Compounds,12,11,95,CChen
96,C Chen;C L P Chen;S Xie; A Fuzzy Freedhand Drawing System," in Fuzzy Information Engineering: A Guided Tour of Applications, Edited by D Dubois, H Prade, and R Yager, John Wiley & Sons, - , ",,12,12,96,CChen
97,C Chen;C L P Chen;S R LeClair;Y-H Pao," An Incremental Adaptive Implementation of Functional-Link Process: for Function Approximation, Time-Series Prediction, and System Identification, ",Neurocomputing an International Journal,12,13,97,CChen
98,C Chen;C L P Chen;S R LeClair," An Integration of Design and Manufacturing: Solving Setup Generation and Feature Sequencing Using Unsupervised Learning Approach, ",Computer Aided Design,12,14,98,CChen
99,C Chen;C L P Chen;Y H Pao," An Integration of Neural Network and Rule-Based Systems for Design and Planning of Mechanical Assemblies, ",IEEE Trans Systems Man and Cybernetics SMC,12,15,99,CChen
100,Y-C Chen;C L Philip Chen," Proper Clamping Sequences in the Fixturing of Prismatic Workpieces, ",Engineering Design and Automation CRC Press,12,16,100,CChen
101,C Chen;C L P Chen;J Z Wan," A Rapid Learning and Dynamic Stepwise Updating Algorithm for Flat Neural Networks and its Application to Time-Series Prediction, ",IEEE Trans Systems Man and Cybernetics,12,17,101,CChen
102,C Chen;Sen Xie,Freehand drawing system using a fuzzy logic concept ,Computer Aided Design,12,50,102,CChen
103,C Chen;C L P Chen," A Rapid Supervised Learning Neural Network for Function Interpolation and Approximation, ",IEEE Trans Neural Networks,12,18,103,CChen
104,C Chen;Qing-Wen Yan ; Zesheng Tang,Efficient algorithm for the reconstruction of D objects from orthographic projections ,Computer Aided Design,12,51,104,CChen
105,C Chen;C L P Chen;S R LeClair;Y-H Pao," A Rapid Supervised Learning Neural Network for Function Approximation and Time-Series Prediction using Adaptive Functional-Link Neural Network, ",Journal of Mathematical Modeling and Scientific Computing Principia Scientia,12,19,105,CChen
106,C Chen;Q W Yan;C L P Chen;Z Tang," An Efficient Algorithm for Automatic Reconstruction of -D Objects from Orthographic Projections, ",Computer Aided Design,12,52,106,CChen
107,C Chen;,A necessary condition for a graph to be the visibility graph of a simple polygon ,Theor Comput Sci,13,1,107,CChen
108,C Chen;,Any Maximal Planar Graph with Only One Separating Triangle is Hamiltonian ,Journal of Combinatorial Optimization,13,2,108,CChen
109,C Chen;Robin Chi-Feng Chan ; Zhi-Xin Hong,A simple algorithm to find the steps of double-loop networks ,Discrete Applied Mathematics,13,3,109,CChen
110,C Chen;Chin-Chen Chang,Connected Proper Interval Graphs and the Guard Problem in Spiral Polygons ,Combinatorics and Computer Science,13,4,110,CChen
111,G J Chang;C Chen;Y Chen,"Vertex and tree arboricity of graphs, to",appear Journal of Combinatorial Optimization,13,5,111,CChen
112,C Chen;Ruei-Chuan Chang,On the Minimality of Polygon Triangualtion ,BIT,13,6,112,CChen
113,C Chen;K Wu,"Disproving a conjecture on planar visibility graphs,",Theoretical Computer Science,13,7,113,CChen
114,C Chen;F K Hwang,"Equivalent L-shapes of double-loop networks for the degenerate case,",Journal of Interconnection Networks,13,8,114,CChen
115,C Chen;F K Hwang,"Equivalent nondegenerate L-shapes of double-loop networks,",Networks V,13,9,115,CChen
116,C Chen,"A necessary condition for a graph to be the visibility graph of a simple polygon,",Theoretical Computer Sciencece,13,10,116,CChen
117,C Chen,", On some polygon decomposition problems,",Ph D dissertation,13,11,117,CChen
118,C Chen;R C Chang,", On the minimality of polygon triangulation,",Bit,13,12,118,CChen
119,C Chen,"Any maximal planar graph only one separating triangle is Hamiltonian,", Journal of Combinatorial Optimization,13,13,119,CChen
120,C Chen;C C Chang;G J Chang,", Proper interval graphs and the guard problem, ",Discrete Mathematics,13,14,120,CChen
121,C Chen;F K Hwang,", The minimum distance diagram of double-loop networks,",IEEE Transactions Computers,13,15,121,CChen
122,C Chen;F K Hwang;J S Lee;S J Shih,"The existence of hyper-L triple loop networks,", Discrete Mathematics,13,16,122,CChen
123,L H Hsu;C Chen;E Y Jean,"A class of additive multiplicative graph functions, Di",Discrete Mathematics,13,17,123,CChen
124,C Chen;F K Hwang,Equivalent L-Shapes of Double-Loop Networks for the Degenerate Case ,Journal of Interconnection Networks,13,18,124,CChen
125,F K Hwang;M M Liao;C Chen,", Supermodularity in various partition problems,",Journal of Global Optimization V,13,19,125,CChen
126,C Chen;F K Hwang,The Minimum Distance Diagram of Double-Loop Networks ,IEEE Trans Computers,13,20,126,CChen
127,C Chen;Shiou-Yi Lin,Planar Visibility Graphs ,CCCG Canadian Conference Computational Geometry,13,21,127,CChen
128,C Chen;Kaiping Wu,Disproving a conjecture on planar visibility graphs ,Theor Comput Sci,13,22,128,CChen
129,C Chen;J K Guo;C H Chen;J D Lee;J M Tsai," D Image Reconstruction of Brain Blood Vessels from Angiograms, ",Computers Mathematics Applications,14,13,129,CChen
130,C Chen;Jinn-Kwei Guo ; Rein-Lien Hsu ; Yung-Nien Sun,Detecting Corners of Polygonal and Polyhedral Objects ,CAIP Computer Analysis of Images and Patterns,14,14,130,CChen
131,C Chen;J K Kuo;C H Chen;J D Lee," Multi-Polyhedron Reconstruction in a Three-View System Using Relaxation, ",Signal Processing,14,15,131,CChen
132,C Chen;Chi-Sung Laih ; Jau-Yien Lee ; Lein Harn,A New Scheme for ID-Based Cryptosystems and Signature ,INFOCOM The Conference Computer Communications,14,16,132,CChen
133,C Chen;J S Lee;C H Chen;Y N Sun," Occluded Object recognition Using Multiscale Features and Hopfield Neural Networks, ",Pattern Recognition,14,17,133,CChen
134,C Chen;J L Wu;C H Chen;C F Chen;g, Numerical Inversion of Laplace Transform Using Haar Wavelet Operational Matrices , g IEEE Trans Circuits and Systems Part C C Chang S M Liang Y R Pu C H Chen I Manousakas T,14,50,134,CChen
135,C Chen;g Lee, D Registration of SPECT and CT Images for Liver Diagnosis , g ICEMI Beijing,14,18,135,CChen
136,C Chen;K H Wu;C H Chen;J D Lee;J M Ko," Path Planning and Prototype Design of an AGV, ",Mathematical and Computer Modelling,14,51,136,CChen
137,C Chen;Jau-Yien Lee ; Jiann-Der Lee ; Yuan-Chiuan You,Determining Location and Orientation of A Labelled Cylinder Using Point-Pair Estimation Algorithm ,IJPRAI International Journal of Pattern Recognition and Artificial Intelligence,14,19,137,CChen
138,C Chen;K H Wu;C H Chen;J D Lee," A Ring-Cache Genetic Algorithm for Tuning Reliable Fussy Logic Controller, ", IEEE International Conference SMC U S A,14,52,138,CChen
139,C Chen;D L Yang;C H Chen," A Bit Level Systolic Array for Bidirectional Associate Memories , ",SCI Scalable Coherent Interface Caracas,14,53,139,CChen
140,C Chen;D L Yang;C H Chen;gDa, Data Dependence Analysis and Bit-Level Systolic Arrays of the Median Filter , g IEEE Trans Circuits and Systems for Video Technology,14,54,140,CChen
141,C I Yu ; Chun-Han Chen ; Jinn-Kwei Guo ; Yen-Ching Yu ; Yung-Nien Sun, -D Cerebral Vessel Reconstruction from Angiograms ,CAIP Computer Analysis of Images and Patterns,14,55,141,CChen
142,C Chen;J D Lee;C H Chen;J Y Lee," A New Algorithm for Two-Dimentional Object Inspection Using String Matching, ",Mathematical and Computer Modeling,14,20,142,CChen
143,C Chen;C Y Lin;C H Chen, A Genetic Grey-Based Neural Networks Wavelet Transforms for Search of Optimal Codebooks , g IEICE Trans Information and Systems E A,14,21,143,CChen
144,C Chen;C Y Lin;C H Chen;J S Lin;g," VQ Codebook Design Using a Genetic Competitive Learning Network, ",g The th IPPR Conference Computer Vision Graphics and Image Processing,14,22,144,CChen
145,C Chen;W H Lin;C H Chen;J S Lee;Y N Sun," Multiscale Object Recognition Under Affine Transformation, ",IEICE IS E D,14,23,145,CChen
146,C Chen;W H Lin;J S Lee;C H Chen;Y N Sun," A New Multisale Based Shape Recognition Method, ",Signal Processing,14,24,146,CChen
147,C Chen;W H Lin;C H Chen;J S Lee;g," Application of Wavelet Etrema to D Object Recognition Angle Change, ",g th Multimedia Technology and Application Symposium MTAS Kaohsiung R O C,14,25,147,CChen
148,C Chen;Jzau-Sheng Lin ; Wen-Yuan Chen,"A Robust Multiple Watermarking Scheme for Still Image using DWT, DCT and Spread Spectrum ",JCIS Joint Conference Information Sciences,14,26,148,CChen
149,C Chen;Chi-Yuan Lin ; Ruey-Maw Chen,A Spread Neural Network with Fuzzy Clustering Technique Applied to Color Image Coding in the MDT Domain ,ICPADS International Conference Parallel and Distributed Systems,14,27,149,CChen
150,C Chen;Chih-Ming Tsai ; Jing-Wein Wang ; Wei-Ming Chien,Texture classification using non-separable two-dimensional wavelets ,Pattern Recognition Letters,14,28,150,CChen
151,C Chen;Guan-Shu Tseng ; Jiann-Shu Lee ; Yung-Nien Sun,Occluded Objects Recognition Using Multiscale Features and Hopfield Neural Networks ,ICIAP,14,29,151,CChen
152,C Chen;T M Tu;C H Chen," Fast Classification Scheme for Hyperspectral Imagery, ",Proceedings of the National Science Council Republic of Part A Physical Science and Engineering,14,30,152,CChen
